회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]총포괄이익증가율(IFRS연결)
삼성엔지니어링(주),028050,2012/12,9.35,44.02,0.74,28.79,23.04,2.09,2.05,16.18
삼성엔지니어링(주),028050,2013/12,4.5,11.89,1.88,-47.89,-14.28,0,0,-229.31
삼성엔지니어링(주),028050,2014/12,3.76,-4.07,6.81,5.1,-9.13,0,0,0
삼성엔지니어링(주),028050,2016/12,-2.15,0.5,-3.46,0,8.84,0,0,0
삼성엔지니어링(주),028050,2017/12,-7.92,-4.03,-9.92,-0.38,-21.35,-69.48,0,0
삼성엔지니어링(주),028050,2018/12,-8.93,-6.84,-10.08,2.15,-0.84,804.39,0,0
삼성엔지니어링(주),028050,2019/12,-1.17,-0.21,-1.71,29.06,16.92,115.24,423.08,975.77
삼성엔지니어링(주),028050,2020/12,4.16,-2.66,8.07,21.71,5.59,-14.56,-21.31,-1.68
삼성엔지니어링(주),028050,2021/12,27.4,-0.22,41.67,25.09,10.93,39.34,47.47,38.67
삼성전기(주),009150,2011/12,7.21,-16.69,49.3,0.93,-13.45,-58.76,-36.99,-88.49
삼성전기(주),009150,2012/12,-5.97,17.29,-28.82,11.03,31.18,80.91,26.13,308.41
삼성전기(주),009150,2013/12,4.26,6.44,0.74,7.18,4.34,-20.07,-25.08,-19.22
삼성전기(주),009150,2014/12,7.42,-8.16,34.07,9.09,-13.48,-99.64,52.22,22.49
삼성전기(주),009150,2015/12,-5.82,9,-23.19,-7.28,-13.54,17881.4,-97.77,-129.11
삼성전기(주),009150,2016/12,5.41,6.85,3.02,0.43,-2.32,-91.9,31.45,0
삼성전기(주),009150,2017/12,1.37,9.04,-11.86,-0.2,13.35,1154.96,999.71,-47.35
삼성전기(주),009150,2018/12,11.3,-3.2,42.22,13.93,19.81,232.48,305.74,2039.24
삼성전기(주),009150,2019/12,0.34,0.92,-0.5,9.62,-1.86,-27.9,-21.63,-14.17
삼성전기(주),009150,2020/12,6.36,-1.77,18.33,9.22,2.09,12.97,17.43,5.53
삼성전기(주),009150,2021/12,0,0,0,0,0,0,0,0
삼성전자(주),005930,2011/12,15.89,15.43,16.45,14.03,6.71,-6.05,-15.44,-24.26
삼성전자(주),005930,2012/12,16.35,11.5,22.05,19.97,21.88,78.77,73.55,67.94
삼성전자(주),005930,2013/12,18.23,10.14,26.92,23.36,13.72,26.63,28.62,34.13
삼성전자(주),005930,2014/12,7.64,11.58,3.96,12.28,-9.83,-31.97,-22.6,-27.21
삼성전자(주),005930,2015/12,5.1,1.81,8.4,6.59,-2.69,5.55,-19.01,-10.42
삼성전자(주),005930,2016/12,8.26,2.88,13.31,7.84,0.6,10.7,19.9,29.28
삼성전자(주),005930,2017/12,15.1,28.18,3.93,11.15,18.68,83.46,84.45,47.62
삼성전자(주),005930,2018/12,12.46,6.39,18.86,15.86,1.75,9.77,6.16,22.28
삼성전자(주),005930,2019/12,3.89,3.96,3.83,6.18,-5.48,-52.84,-51,-44.24
삼성전자(주),005930,2020/12,7.28,5.16,9.28,5,2.78,29.62,21.32,-8.55
삼성전자(주),005930,2021/12,12.79,15.8,10.06,10.67,18.07,43.45,50.41,119.17
삼성제약(주),001360,2011/12,,,,,,,,
삼성제약(주),001360,2012/12,,,,,,,,
삼성제약(주),001360,2013/12,,,,,,,,
삼성제약(주),001360,2014/12,,,,,,,,
삼성제약(주),001360,2015/12,0,0,0,0,0,0,0,0
삼성제약(주),001360,2016/12,6.2,39.95,-27.15,78.17,14.37,0,0,0
삼성제약(주),001360,2017/12,11.5,2.92,27.81,13.95,-13.07,0,0,0
삼성제약(주),001360,2018/12,4.18,-13.19,30.74,40.26,10.89,0,0,-152.05
삼성제약(주),001360,2019/12,,,,,,,,
삼성제약(주),001360,2020/12,,,,,,,,
삼성제약(주),001360,2021/12,,,,,,,,
삼성중공업(주),010140,2011/12,-12.93,-3.65,-18.47,12.38,1.87,-19.04,-14.9,-47.48
삼성중공업(주),010140,2012/12,1.35,-6.45,6.86,13.76,8.2,3.94,-6.44,20.96
삼성중공업(주),010140,2013/12,4.76,5.52,4.29,10.66,2.38,-24.17,-20.62,-10.14
삼성중공업(주),010140,2014/12,-1.75,-2.52,-1.27,-5.27,-13.18,-79.98,-76.4,-82.86
삼성중공업(주),010140,2015/12,1.05,9.94,-4.45,-23.48,-24.57,0,0,-1187.56
삼성중공업(주),010140,2016/12,-0.49,1.05,-1.58,47.83,7.2,0,0,0
삼성중공업(주),010140,2017/12,-19.74,-3.14,-31.87,-7.58,-24.13,0,0,-153.74
삼성중공업(주),010140,2018/12,3.36,-2.28,9.23,16.39,-33.36,0,0,0
삼성중공업(주),010140,2019/12,-4.78,-3.01,-6.43,-22.16,39.59,0,0,0
삼성중공업(주),010140,2020/12,-4.98,-6.69,-3.34,-29,-6.66,0,0,0
삼성중공업(주),010140,2021/12,0,0,0,0,0,0,0,0
삼아알미늄(주),006110,2011/12,,,,,,,,
삼아알미늄(주),006110,2012/12,,,,,,,,
삼아알미늄(주),006110,2013/12,,,,,,,,
삼아알미늄(주),006110,2014/12,,,,,,,,
삼아알미늄(주),006110,2015/12,,,,,,,,
삼아알미늄(주),006110,2016/12,,,,,,,,
삼아알미늄(주),006110,2017/12,,,,,,,,
삼아알미늄(주),006110,2018/12,0,0,0,0,0,0,0,0
삼아알미늄(주),006110,2019/12,5.96,6.39,5.27,3,11.56,16.48,78.91,113.36
삼아알미늄(주),006110,2020/12,-0.45,1.39,-3.45,1.44,3.08,14.59,-29.09,-34.98
삼아알미늄(주),006110,2021/12,9.49,-2.34,29.81,10.54,28.4,109.3,246.08,358.72
삼아제약(주),009300,2011/12,,,,,,,,
삼아제약(주),009300,2012/12,,,,,,,,
삼아제약(주),009300,2013/12,,,,,,,,
삼아제약(주),009300,2014/12,,,,,,,,
삼아제약(주),009300,2015/12,,,,,,,,
삼아제약(주),009300,2016/12,,,,,,,,
삼아제약(주),009300,2017/12,,,,,,,,
삼아제약(주),009300,2018/12,,,,,,,,
삼아제약(주),009300,2019/12,0,0,0,0,0,0,0,0
삼아제약(주),009300,2020/12,-4.55,-16.14,9.71,-1.11,-25.02,-62.2,-98.79,-100.36
삼아제약(주),009300,2021/12,3.88,21.05,-12.26,3.45,1.89,53.88,2638.37,0
삼양식품(주),003230,2011/12,20.27,10.75,38.26,21.31,9.58,5.83,-2.76,51.49
삼양식품(주),003230,2012/12,-9.72,6.78,-34.68,2.5,9.08,-49.14,-44.1,-63.08
삼양식품(주),003230,2013/12,2.78,2.12,4.41,1.91,-7.09,34.19,-33.3,-39.26
삼양식품(주),003230,2014/12,0.35,6.1,-13.54,1.37,3.93,-4.65,10.85,-2.08
삼양식품(주),003230,2015/12,-1.03,-0.37,-2.99,-2.03,-7.56,-26.41,0,-186.81
삼양식품(주),003230,2016/12,10.17,2.15,34.6,9.05,23.54,253.53,0,0
삼양식품(주),003230,2017/12,21.88,19.78,26.75,14.15,27.6,71.41,56.64,74.03
삼양식품(주),003230,2018/12,3.51,3.35,3.85,15.41,2.37,27.37,21.41,26.16
삼양식품(주),003230,2019/12,14.13,1.21,42.24,22.87,15.81,41.88,71.02,70.63
삼양식품(주),003230,2020/12,18.26,24.64,8.37,20.73,19.3,21.78,12.85,16.2
삼양식품(주),003230,2021/12,35.39,33.11,39.46,13.97,-1,-31.44,-16.16,-16.9
삼양통상(주),002170,2011/12,0,0,0,0,0,0,0,0
삼양통상(주),002170,2012/12,0,0,0,0,0,0,0,0
삼양통상(주),002170,2013/12,5.76,1.6,8.45,0.66,2.45,-66.3,-43.42,-37.65
삼양통상(주),002170,2014/12,9.34,-2.68,16.6,3.82,19.63,429.55,201.17,181.25
삼양통상(주),002170,2015/12,4.91,-4.94,9.88,3.61,8.01,25.92,3.06,-0.24
삼양통상(주),002170,2016/12,-7.81,-1.47,-10.58,8.38,-8.96,158.49,117.11,117.31
삼양통상(주),002170,2017/12,7.46,-1.04,11.55,8.67,-12.86,-3,9.08,7.1
삼양통상(주),002170,2018/12,5.39,1.87,6.9,7.83,7.39,6.47,1.46,5.49
삼양통상(주),002170,2019/12,13.48,11.97,14.1,12.26,4.86,53.88,74.74,74.23
삼양통상(주),002170,2020/12,13.56,-1,19.37,14.25,3.28,16.71,12.92,13.56
삼양통상(주),002170,2021/12,0,0,0,0,0,0,0,0
삼영무역(주),002810,2011/12,0,0,0,0,0,0,0,0
삼영무역(주),002810,2012/12,0,0,0,0,0,0,0,0
삼영무역(주),002810,2013/12,9.64,7.34,12,8.98,-2.96,-18.12,-8.7,1.32
삼영무역(주),002810,2014/12,7.99,6.56,9.4,8.7,-0.68,17.02,6.98,5.04
삼영무역(주),002810,2015/12,2.23,2.01,2.43,6.69,-14.94,-40.97,-11.78,-9.3
삼영무역(주),002810,2016/12,10.65,10.72,10.58,9.61,-0.48,77.24,29.09,25.48
삼영무역(주),002810,2017/12,8.2,4.57,11.67,8.01,15.83,90.32,16.4,11.63
삼영무역(주),002810,2018/12,6.59,-12.85,23.94,8.03,3.8,-31.36,1.32,11.23
삼영무역(주),002810,2019/12,32.2,33.21,31.56,8.06,1.85,35.12,24.08,14.69
삼영무역(주),002810,2020/12,4.36,12.16,-0.59,5.15,43.1,143.07,-21.38,-21.49
삼영무역(주),002810,2021/12,8.55,8.76,8.39,10.15,19.01,7.16,43.14,71.67
삼영엠텍(주),054540,2011/12,11.14,19.11,6.77,7.03,8.87,19.33,23.05,31.06
삼영엠텍(주),054540,2012/12,4.98,15.33,-1.36,4.02,-8.09,-37.93,-35.67,-61.12
삼영엠텍(주),054540,2013/12,6.08,2.64,8.54,6.92,-10.86,-14.96,-61.93,-27.83
삼영엠텍(주),054540,2014/12,-1.27,-4.73,1.08,-2.4,3.68,-52.13,-84.99,-93.4
삼영엠텍(주),054540,2015/12,-8.33,-13.6,-4.97,-1.04,-9.21,76.55,223.6,683.33
삼영엠텍(주),054540,2016/12,-11.49,-8.43,-13.27,0.92,-26.11,-36.12,181.3,23.35
삼영엠텍(주),054540,2017/12,-8.99,-3.01,-12.66,2.56,-11.61,-84.85,-37.45,-39.68
삼영엠텍(주),054540,2018/12,-3.18,3.3,-7.59,0.78,8.82,72.39,-19.44,25.52
삼영엠텍(주),054540,2019/12,7.5,-1.99,14.72,2.8,1.06,270.25,148.87,161.29
삼영엠텍(주),054540,2020/12,-6.98,12.81,-19.84,-1.86,-2.56,-71.21,101.02,120.37
삼영엠텍(주),054540,2021/12,-1.1,-17,13.46,-6.08,2.63,-9.06,0,-170.01
삼영이엔씨(주),065570,2011/12,,,,,,,,
삼영이엔씨(주),065570,2012/12,,,,,,,,
삼영이엔씨(주),065570,2013/12,,,,,,,,
삼영이엔씨(주),065570,2014/12,,,,,,,,
삼영이엔씨(주),065570,2015/12,,,,,,,,
삼영이엔씨(주),065570,2016/12,,,,,,,,
삼영이엔씨(주),065570,2017/12,0,0,0,0,0,0,0,0
삼영이엔씨(주),065570,2018/12,1.51,5.44,-0.64,-2.2,-7.18,-82.31,-80.88,-80.88
삼영이엔씨(주),065570,2019/12,,,,,,,,
삼영이엔씨(주),065570,2020/12,,,,,,,,
삼영이엔씨(주),065570,2021/12,,,,,,,,
삼영전자공업(주),005680,2011/12,4.42,6.06,2.92,5.04,0.92,-0.69,3.43,17.17
삼영전자공업(주),005680,2012/12,-2.79,-6.3,0.55,-0.25,-10.85,-49.06,-57.04,-87.55
삼영전자공업(주),005680,2013/12,2.36,-5.75,9.54,2.55,-5.48,-5.84,49.48,397.89
삼영전자공업(주),005680,2014/12,3.11,-4.89,9.21,3.6,-7.52,31.32,43.62,41.92
삼영전자공업(주),005680,2015/12,1.09,-4.42,4.75,2.29,-11.84,-18.05,-25.29,-31.11
삼영전자공업(주),005680,2016/12,1.19,-1.7,2.95,1.16,-2.87,-17.35,-4.49,-34.85
삼영전자공업(주),005680,2017/12,1.02,-1.97,2.75,0.47,6.72,-7.48,-19.9,-25.44
삼영전자공업(주),005680,2018/12,2.09,2.88,1.66,2.05,8.85,46.7,43.01,112.41
삼영전자공업(주),005680,2019/12,-1.05,-1.23,-0.95,0.82,-19.51,-64.6,-43.46,-39.35
삼영전자공업(주),005680,2020/12,2.23,-4.17,5.79,1.34,-0.19,99.48,33.55,29.64
삼영전자공업(주),005680,2021/12,0,0,0,0,0,0,0,0
삼영화학공업(주),003720,2011/12,11.02,9.63,12.62,16.38,10.81,90.21,67.78,82.38
삼영화학공업(주),003720,2012/12,-6.51,3.24,-17.37,-1.55,-10.52,-74.84,-69.62,-86.48
삼영화학공업(주),003720,2013/12,-4.43,7.31,-20.76,-8.46,-14.77,0,0,-301.91
삼영화학공업(주),003720,2014/12,-6.15,-1.99,-13.98,-13.43,-13.29,0,0,0
삼영화학공업(주),003720,2015/12,-8.69,-7,-12.32,-11.32,-20.87,0,0,0
삼영화학공업(주),003720,2016/12,-7.99,-8.53,-6.76,-8.61,-9.9,0,0,0
삼영화학공업(주),003720,2017/12,-28.03,-39.83,-1.66,-34.28,-11.69,0,0,0
삼영화학공업(주),003720,2018/12,-6.66,-7.04,-6.14,-13.64,2.58,0,0,0
삼영화학공업(주),003720,2019/12,1.65,1.71,1.58,-4.7,7.96,0,0,0
삼영화학공업(주),003720,2020/12,1.89,2.42,1.16,0.94,5.86,0,0,0
삼영화학공업(주),003720,2021/12,7.97,5.29,11.65,10.46,13.27,96.79,1521.19,993.1
삼익티에이치케이(주),004380,2011/12,,,,,,,,
삼익티에이치케이(주),004380,2012/12,,,,,,,,
삼익티에이치케이(주),004380,2013/12,,,,,,,,
삼익티에이치케이(주),004380,2014/12,,,,,,,,
삼익티에이치케이(주),004380,2015/12,,,,,,,,
삼익티에이치케이(주),004380,2016/12,,,,,,,,
삼익티에이치케이(주),004380,2017/12,,,,,,,,
삼익티에이치케이(주),004380,2018/12,,,,,,,,
삼익티에이치케이(주),004380,2019/12,,,,,,,,
삼익티에이치케이(주),004380,2020/12,,,,,,,,
삼익티에이치케이(주),004380,2021/12,,,,,,,,
삼일제약(주),000520,2011/12,-9.63,-6.49,-12.99,-11.07,-4.05,0,0,-336.7
삼일제약(주),000520,2012/12,-8.42,-23.7,9.17,-5.6,-3.21,0,0,0
삼일제약(주),000520,2013/12,4.25,-13.36,18.42,11.38,-2.42,0,0,0
삼일제약(주),000520,2014/12,-6.41,9.04,-15.51,-20.87,-4.22,0,0,-265.62
삼일제약(주),000520,2015/12,-8.29,-7.21,-9.12,-1.81,3.13,0,0,0
삼일제약(주),000520,2016/12,1.7,3.78,0.07,-2.83,9.78,140.47,50.69,-3374.1
삼일제약(주),000520,2017/12,34.14,85,-6.79,-3.22,-4.88,-66.08,-242.86,0
삼일제약(주),000520,2018/12,9.21,6.54,13.47,9.61,2.78,-538.54,0,0
삼일제약(주),000520,2019/12,24.28,17.92,33.82,11.04,28.02,0,0,0
삼일제약(주),000520,2020/12,4.23,13.82,-8.43,2.05,1.56,35.57,70.5,0
삼일제약(주),000520,2021/12,0,0,0,0,0,0,0,0
삼정펄프(주),009770,2011/12,,,,,,,,
삼정펄프(주),009770,2012/12,,,,,,,,
삼정펄프(주),009770,2013/12,,,,,,,,
삼정펄프(주),009770,2014/12,,,,,,,,
삼정펄프(주),009770,2015/12,,,,,,,,
삼정펄프(주),009770,2016/12,0,0,0,0,0,0,0,0
삼정펄프(주),009770,2017/12,-2.45,6.49,-7.39,3.15,-5.7,-35.54,-46.03,-48.93
삼정펄프(주),009770,2018/12,-2.23,-46.58,25.95,-1.67,-5.43,-156.1,-101.67,-105.7
삼정펄프(주),009770,2019/12,,,,,,,,
삼정펄프(주),009770,2020/12,,,,,,,,
삼정펄프(주),009770,2021/12,,,,,,,,
삼지전자(주),037460,2011/12,,,,,,,,
삼지전자(주),037460,2012/12,,,,,,,,
삼지전자(주),037460,2013/12,,,,,,,,
삼지전자(주),037460,2014/12,,,,,,,,
삼지전자(주),037460,2015/12,0,0,0,0,0,0,0,0
삼지전자(주),037460,2016/12,13.34,7.7,17.39,25.76,32.43,19.87,38.34,-18.58
삼지전자(주),037460,2017/12,24.44,19.78,27.52,28.83,18.43,72.68,28.99,28.11
삼지전자(주),037460,2018/12,21.34,19.84,22.26,13.88,10.35,-38.03,-46.93,-22.95
삼지전자(주),037460,2019/12,-1.49,5.03,-5.45,7.5,3.85,11.51,3.27,-34.57
삼지전자(주),037460,2020/12,9.58,1.67,14.93,8.97,6.32,32.82,94.21,46.29
삼지전자(주),037460,2021/12,33.13,-22.34,66.26,22.11,57.29,93.74,13.63,93.99
삼진제약(주),005500,2011/12,,,,,,,,
삼진제약(주),005500,2012/12,,,,,,,,
삼진제약(주),005500,2013/12,,,,,,,,
삼진제약(주),005500,2014/12,,,,,,,,
삼진제약(주),005500,2015/12,,,,,,,,
삼진제약(주),005500,2016/12,,,,,,,,
삼진제약(주),005500,2017/12,,,,,,,,
삼진제약(주),005500,2018/12,,,,,,,,
삼진제약(주),005500,2019/12,,,,,,,,
삼진제약(주),005500,2020/12,,,,,,,,
삼진제약(주),005500,2021/12,,,,,,,,
삼천당제약(주),000250,2011/12,,,,,,,,
삼천당제약(주),000250,2012/12,0,0,0,0,0,0,0,0
삼천당제약(주),000250,2013/12,27.28,4.75,53.37,13.37,36.39,166.42,550.82,565.97
삼천당제약(주),000250,2014/12,11.01,14.13,8.55,13.23,13.76,19.31,35.81,15.48
삼천당제약(주),000250,2015/12,6.82,8.93,5.07,8.42,11.05,9.61,-1.85,-0.19
삼천당제약(주),000250,2016/12,11.32,3.75,17.85,9.49,11.59,17.32,-25.08,-8.77
삼천당제약(주),000250,2017/12,14.64,17.43,12.52,16.92,9.32,8.84,72.84,138.68
삼천당제약(주),000250,2018/12,11.06,14.38,8.43,1.49,-0.71,-41.54,-41.86,-61.48
삼천당제약(주),000250,2019/12,11.1,7.38,14.21,6.3,16.66,62.64,19.39,26.36
삼천당제약(주),000250,2020/12,9.28,17.93,2.48,18.21,-10.58,-78.09,-109.24,-107.9
삼천당제약(주),000250,2021/12,0,0,0,0,0,0,0,0
삼천리자전거(주),024950,2011/12,,,,,,,,
삼천리자전거(주),024950,2012/12,,,,,,,,
삼천리자전거(주),024950,2013/12,,,,,,,,
삼천리자전거(주),024950,2014/12,,,,,,,,
삼천리자전거(주),024950,2015/12,,,,,,,,
삼천리자전거(주),024950,2016/12,0,0,0,0,0,0,0,0
삼천리자전거(주),024950,2017/12,3.96,8.68,-6.86,0.77,-22.21,-95.62,-51.42,-60.13
삼천리자전거(주),024950,2018/12,-3.19,1.38,-15.42,-13.32,-28.31,-6787.74,-478.15,-498.24
삼천리자전거(주),024950,2019/12,-9.32,-19.28,22.64,-10.6,9.41,0,0,0
삼천리자전거(주),024950,2020/12,-13.52,-53.11,70.08,17.49,38.74,0,0,0
삼천리자전거(주),024950,2021/12,0,0,0,0,0,0,0,0
삼현철강(주),017480,2011/12,,,,,,,,
삼현철강(주),017480,2012/12,,,,,,,,
삼현철강(주),017480,2013/12,,,,,,,,
삼현철강(주),017480,2014/12,,,,,,,,
삼현철강(주),017480,2015/12,,,,,,,,
삼현철강(주),017480,2016/12,,,,,,,,
삼현철강(주),017480,2017/12,,,,,,,,
삼현철강(주),017480,2018/12,,,,,,,,
삼현철강(주),017480,2019/12,,,,,,,,
삼현철강(주),017480,2020/12,,,,,,,,
삼현철강(주),017480,2021/12,,,,,,,,
삼호개발(주),010960,2011/12,0,0,0,0,0,0,0,0
삼호개발(주),010960,2012/12,0,0,0,0,0,0,0,0
삼호개발(주),010960,2013/12,-2.07,10.26,-9.8,2.19,11.22,-40.01,-37.83,-51.92
삼호개발(주),010960,2014/12,-2.29,-1.5,-2.9,-0.18,-11.03,-11.06,-31.43,-12.05
삼호개발(주),010960,2015/12,18.31,2.88,30.31,2.39,26.58,120.96,128.39,98.36
삼호개발(주),010960,2016/12,4.59,11.08,0.6,18.54,2.84,80.41,92.4,112.05
삼호개발(주),010960,2017/12,4.45,14.69,-2.48,11.53,-3.18,9.11,33.7,31.57
삼호개발(주),010960,2018/12,8.01,3.96,11.23,9.28,12.4,0.88,-3.15,-1.47
삼호개발(주),010960,2019/12,7.91,0.85,13.16,6.05,22.07,-3.46,3.72,-24.61
삼호개발(주),010960,2020/12,4.69,-1.89,9.06,10.73,-0.33,-42.17,-13.78,72.15
삼호개발(주),010960,2021/12,0,0,0,0,0,0,0,0
삼화왕관(주),004450,2011/12,,,,,,,,
삼화왕관(주),004450,2012/12,,,,,,,,
삼화왕관(주),004450,2013/12,,,,,,,,
삼화왕관(주),004450,2014/12,,,,,,,,
삼화왕관(주),004450,2015/12,,,,,,,,
삼화왕관(주),004450,2016/12,,,,,,,,
삼화왕관(주),004450,2017/12,,,,,,,,
삼화왕관(주),004450,2018/12,,,,,,,,
삼화왕관(주),004450,2019/12,0,0,0,0,0,0,0,0
삼화왕관(주),004450,2020/12,3.11,2.72,4.44,-0.65,20.94,4.58,-82.09,-77.24
삼화왕관(주),004450,2021/12,-1.12,1.8,-10.82,-0.36,6.9,-14.95,-4.89,-13.64
삼화전기(주),009470,2011/12,-4.12,-8.2,0.39,-14.27,-8.79,0,0,0
삼화전기(주),009470,2012/12,-1.66,-17.48,14.3,-0.7,3.32,0,0,0
삼화전기(주),009470,2013/12,-6.73,-6.17,-7.13,-8.49,2.65,33.13,0,-1448.98
삼화전기(주),009470,2014/12,-5.22,-3.83,-6.24,-1.35,-9.52,-28.58,0,0
삼화전기(주),009470,2015/12,1.33,-6.14,6.96,-13.12,1.61,0,0,0
삼화전기(주),009470,2016/12,0.94,-4.88,4.78,-0.29,16.51,0,0,0
삼화전기(주),009470,2017/12,3.58,13.23,-2.22,70.98,3.73,128.68,1060.87,4510.78
삼화전기(주),009470,2018/12,-4.43,4.58,-10.7,18.59,-1.15,-18.03,-34.66,-53.15
삼화전기(주),009470,2019/12,-2.28,1.23,-5.15,3.89,-4.68,-27.34,-45.6,-67.49
삼화전기(주),009470,2020/12,9.43,2.4,15.55,11.32,2.16,14.31,38.55,144.44
삼화전기(주),009470,2021/12,15.76,3.05,25.56,32.78,23.98,273.71,234.61,196.22
삼화전자공업(주),011230,2011/12,2.97,3.92,1.19,-25.19,0.07,0,0,-1977.07
삼화전자공업(주),011230,2012/12,-20.37,-15.63,-29.6,-61,-6.38,0,0,0
삼화전자공업(주),011230,2013/12,-1.71,-3.49,2.43,-25.82,-8.51,0,0,0
삼화전자공업(주),011230,2014/12,13.42,14.12,11.89,50.51,-0.57,0,0,0
삼화전자공업(주),011230,2015/12,-10.12,-6.18,-18.94,-11.52,-17.91,0,0,0
삼화전자공업(주),011230,2016/12,-1.52,-5.73,9.41,-7.73,7.62,0,0,0
삼화전자공업(주),011230,2017/12,-5.72,-7.31,-2.18,-48.75,13.81,0,0,0
삼화전자공업(주),011230,2018/12,-0.06,6.16,-13.24,276.76,-4.74,0,0,0
삼화전자공업(주),011230,2019/12,-6.04,-6.48,-4.89,-20.38,-0.7,0,0,0
삼화전자공업(주),011230,2020/12,-8.88,-5.3,-17.98,-17.8,-4,0,0,0
삼화전자공업(주),011230,2021/12,21.55,24.29,13.5,32.17,10.53,0,0,0
삼화콘덴서공업(주),001820,2011/12,13.54,14.13,12.74,0.76,-3.06,-58.35,-71.53,-85.86
삼화콘덴서공업(주),001820,2012/12,-2.94,-9.1,5.44,3.43,2.48,-10.65,-16.79,62.33
삼화콘덴서공업(주),001820,2013/12,-4.88,-5.2,-4.5,-1.33,3.65,-30,-89.89,-108.49
삼화콘덴서공업(주),001820,2014/12,-12.11,-11.47,-12.86,-15.08,-7.76,0,0,0
삼화콘덴서공업(주),001820,2015/12,3.77,-2.4,11.06,3.96,-2.04,0,0,0
삼화콘덴서공업(주),001820,2016/12,7.74,-9.14,25.27,13.13,8.59,75.28,109.86,222.14
삼화콘덴서공업(주),001820,2017/12,13.17,9.04,16.28,29.63,15.58,132.77,177.17,143.26
삼화콘덴서공업(주),001820,2018/12,59.78,42.2,72.2,85.54,37.69,268.94,298.21,272.11
삼화콘덴서공업(주),001820,2019/12,-2.37,39.91,-27.03,20.85,-7.25,-54.17,-52.03,-50.82
삼화콘덴서공업(주),001820,2020/12,9.37,1.32,18.37,13.68,-4.72,-27.31,-21.35,-20.28
삼화콘덴서공업(주),001820,2021/12,14.61,5.67,23.17,16.11,8.1,22.41,21.91,32.32
삼화페인트공업(주),000390,2011/12,1.59,2.87,0.51,3.88,3.34,38.25,37.59,55.08
삼화페인트공업(주),000390,2012/12,5.61,9.91,1.93,5.72,4.34,5.71,23.26,9.19
삼화페인트공업(주),000390,2013/12,11.97,10.04,13.75,13.12,14.76,92.58,82.34,103.49
삼화페인트공업(주),000390,2014/12,6.2,8.54,4.11,11.48,5.54,5.4,22.01,21.29
삼화페인트공업(주),000390,2015/12,1.36,8.14,-4.96,2.84,-3.71,-30.85,-30.12,-26.76
삼화페인트공업(주),000390,2016/12,2.81,4.95,-0.26,2.62,-4.93,-40.44,-44.67,-49.41
삼화페인트공업(주),000390,2017/12,3.04,0.71,5.74,-1.1,1.23,-53.54,-85.84,-104.41
삼화페인트공업(주),000390,2018/12,2.89,0.47,4.96,-3.72,7.4,-10.1,-60.99,0
삼화페인트공업(주),000390,2019/12,0.48,-0.13,0.23,0,3.06,42.68,397.62,385.78
삼화페인트공업(주),000390,2020/12,6,2.03,10.65,3.68,2.12,33.53,73.51,15.65
삼화페인트공업(주),000390,2021/12,0,0,0,0,0,0,0,0
삼환기업(주),000360,2011/12,-3.09,0.39,-14.94,-26.09,-24.36,0,0,-564.52
삼환기업(주),000360,2012/12,-35.09,-42.95,-28,-58.41,-26.12,0,0,0
삼환기업(주),000360,2013/12,-39.99,-37.64,-35.25,-74.44,-15.33,0,0,0
상신브레이크(주),041650,2011/12,9.94,18.45,3.21,-2.59,19.31,-29.74,-41.93,-11.43
상신브레이크(주),041650,2012/12,5.89,9.32,2.78,1.65,11.82,43.98,27.61,-47.88
상신브레이크(주),041650,2013/12,14.47,9.26,19.49,18.65,6.66,38.64,80.43,247.57
상신브레이크(주),041650,2014/12,12.52,18.92,6.88,15.15,10.21,2.14,17.45,-3.26
상신브레이크(주),041650,2015/12,10.99,13.63,8.4,22.36,7.88,35.02,31.75,61.24
상신브레이크(주),041650,2016/12,5.58,0.05,11.29,11.87,4.55,-14.08,-25.76,-30.48
상신브레이크(주),041650,2017/12,12.73,11.36,14.01,9.78,1.31,16.3,18.43,-7.46
상신브레이크(주),041650,2018/12,7.86,2.15,13.02,0.95,-1.51,-42.36,-64.44,-62.57
상신브레이크(주),041650,2019/12,5.35,5.01,5.62,1.37,3.49,-24.23,-50.49,-36.82
상신브레이크(주),041650,2020/12,-2.71,-5.92,-0.1,-3.84,-10.94,-49.94,0,-208.53
상신브레이크(주),041650,2021/12,12.19,3.14,19.11,11.1,13.75,55.29,0,0
상신이디피(주),091580,2011/12,11.97,18.76,3.13,20.61,37.83,77.36,91.35,94.9
상신이디피(주),091580,2012/12,7.49,15.54,-4.58,1.02,-6.4,-63.95,-91.02,-95.62
상신이디피(주),091580,2013/12,7.41,0.76,19.48,-0.39,1.42,14.14,-2.61,53.19
상신이디피(주),091580,2014/12,-1.16,-3.05,1.74,4.27,-14.67,12.23,388.07,469.31
상신이디피(주),091580,2015/12,5.31,15.62,-9.73,-9.32,-21.47,0,0,-247.74
상신이디피(주),091580,2016/12,1.54,7.93,-10.38,-5.09,-1.29,0,0,0
상신이디피(주),091580,2017/12,2.37,-4.34,17.48,3.82,29.94,0,0,0
상신이디피(주),091580,2018/12,38.12,26.97,58.54,50.47,50.41,156.33,244,335.32
