회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]비유동자산증가율(IFRS),[제조]유동자산증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]총포괄이익증가율(IFRS)
성신양회(주),004980,2011/12,-8.35,-6.1,-15.38,-10.41,-9.78,0,0,0
성신양회(주),004980,2012/12,-2.41,-7.81,16.31,-2.22,11.49,97.18,0,0
성신양회(주),004980,2013/12,2.05,-0.02,7.75,6.09,12.01,203.04,134.87,0
성신양회(주),004980,2014/12,-2.5,-2.01,-3.77,-1.43,1.95,-0.42,128.78,0
성신양회(주),004980,2015/12,-3.75,-4.51,-1.78,-11.89,9.32,-24.67,0,0
성신양회(주),004980,2016/12,-5.53,-3.21,-11.37,4.13,0.44,4.41,0,0
성신양회(주),004980,2017/12,0.67,3.64,-7.52,17.6,-5.86,-9.33,-3.44,455.8
성신양회(주),004980,2018/12,-3.98,-4.45,-2.54,3.51,0.26,-7.33,36.48,-79.02
성신양회(주),004980,2019/12,-2.94,-1.75,-6.55,3.47,-14.3,-19.05,4.62,41.83
성신양회(주),004980,2020/12,0.4,-0.66,3.78,1.97,-6.19,8.38,-41.45,-37.93
성신양회(주),004980,2021/12,3.4,2.12,7.3,1.87,15.44,7.87,-36.86,8.21
성우전자(주),081580,2011/12,7.85,3.21,10.08,9.85,11.08,98.29,91.12,91.12
성우전자(주),081580,2012/12,12.28,43.89,-1.96,12.47,3.44,-52.25,-43.57,-43.57
성우전자(주),081580,2013/12,3.69,-9.39,12.34,3.61,28.78,420.83,21.41,18.71
성우전자(주),081580,2014/12,3.58,-8.58,10.06,11.35,-0.1,9.3,125.92,130.67
성우전자(주),081580,2015/12,3.51,2.77,3.84,14.04,2.79,-57.05,-44.29,-46.29
성우전자(주),081580,2016/12,2.67,8.15,0.27,6.77,-13.62,-72.72,42.39,48.67
성우전자(주),081580,2017/12,-1.25,21.67,-12.08,0.34,-27.73,0,-72.66,-73.65
성우전자(주),081580,2018/12,-2.44,-16.57,6.81,-0.66,-22.22,0,-2.36,-27.01
성우전자(주),081580,2019/12,-4.91,14.59,-14.88,-5.14,-26.58,0,0,-292.24
성우전자(주),081580,2020/12,0.55,10.79,-6.5,1.56,-41.49,0,0,0
성우전자(주),081580,2021/12,14.36,42.59,-8.65,0.86,48.65,476.02,-58.85,-43.86
성우테크론(주),045300,2011/12,2.21,-10.01,44.1,6.74,-4.62,210.23,186.39,186.39
성우테크론(주),045300,2012/12,6.1,-14.96,51.16,-1.23,6.47,0,-91.34,-91.34
성우테크론(주),045300,2013/12,17.88,43.41,-12.86,42.36,13.07,0,301.19,5349.23
성우테크론(주),045300,2014/12,-3.37,-0.41,-9.23,-3.79,-3.36,45.02,0,-110.87
성우테크론(주),045300,2015/12,-3.41,-4.03,-2.06,-1.83,15.41,97.73,0,0
성우테크론(주),045300,2016/12,11.2,2.03,30.75,11.66,8.46,158.23,0,0
성우테크론(주),045300,2017/12,16,0.97,41,15.76,31.77,79.56,56.32,51.02
성우테크론(주),045300,2018/12,-3.81,6.24,-15.78,8.53,2.4,35.2,-16.6,-28.12
성우테크론(주),045300,2019/12,9.29,5.78,14.56,8.72,-16.61,-72.16,-4.23,12.95
성우테크론(주),045300,2020/12,5.89,-2.58,17.64,6.22,15.21,107.67,-19.5,-25.8
성우테크론(주),045300,2021/12,10.06,4.91,15.98,14.34,15.28,26.54,47.97,129.9
성융광전투자유한공사,900150,2011/12,,,,,,,,
성지건설(주),005980,2011/12,-2.3,-53.62,19.02,0,-31.82,0,0,0
성지건설(주),005980,2012/12,-7.59,-23.36,-5.04,22.56,-11.27,0,-83.13,-82.82
성지건설(주),005980,2013/12,11.23,26.81,9.2,7.68,56.34,265.11,-66.96,-67.05
성지건설(주),005980,2014/12,-3.93,6.67,-5.54,-0.19,34.31,-58.49,-88.77,-103.94
성지건설(주),005980,2015/12,-22.51,70.37,-38.43,-12.01,-18.81,0,0,0
성지건설(주),005980,2016/12,-6.56,25.66,-21.84,-26.52,-20.2,0,0,0
성지건설(주),005980,2017/12,16.9,30.38,6.63,33.2,3.6,0,0,0
성창기업지주(주),000180,2011/12,10.78,0.56,85.61,10.84,23.78,79.81,80.1,79.01
성창기업지주(주),000180,2012/12,1.99,1.93,2.22,3.49,-27.87,-61.76,-29.99,-28.52
성창기업지주(주),000180,2013/12,-0.12,-0.14,-0.03,1.43,-19.58,-57.2,-78.91,-78.78
성창기업지주(주),000180,2014/12,2.59,0.17,12.13,2.01,14.92,10.26,52,42.31
성창기업지주(주),000180,2015/12,32.32,-0.12,146.88,33.09,-3.81,-25.57,8.52,19.02
성창기업지주(주),000180,2016/12,166.9,286.51,-3.96,131.31,-4.73,-37.55,-11.67,7538.26
성창기업지주(주),000180,2017/12,1.15,-0.17,8.75,1.17,-0.23,-6.82,420.04,-94.21
성창기업지주(주),000180,2018/12,-0.32,-0.06,-1.7,-0.16,-3.8,-14.4,-72.92,-72.35
성창기업지주(주),000180,2019/12,13.28,15.36,2.14,12.19,-27.76,-61.02,-15.25,1265.51
성창기업지주(주),000180,2020/12,0.26,12.52,-74.05,0.24,12.3,94.85,-50.37,-96.92
성창기업지주(주),000180,2021/12,0.36,0.1,7.24,-0.06,15.93,7.65,-40.3,-40.25
성호전자(주),043260,2011/12,5.22,18.51,-11.69,6.03,-18.74,-55.12,-58,-57.71
성호전자(주),043260,2012/12,8.48,8.99,7.62,6.03,-22.39,0,-76.91,-76.64
성호전자(주),043260,2013/12,-3.3,7.6,-22.13,-0.69,-26.54,0,0,-156.61
성호전자(주),043260,2014/12,-1.79,-0.42,-5.07,-5.88,-6.38,0,0,0
성호전자(주),043260,2015/12,-5.95,-0.48,-19.65,1.16,1.66,0,0,0
성호전자(주),043260,2016/12,1.57,-0.27,7.26,3.77,10.4,-16.96,358.77,215.9
성호전자(주),043260,2017/12,-4.92,-1.91,-13.61,4.14,-1.32,-33.05,-3.23,18.75
성호전자(주),043260,2018/12,7.81,6.24,12.92,10.09,0.91,15.73,-44.05,111.12
성호전자(주),043260,2019/12,-15.32,-27.78,23.06,-35.74,3.74,0,0,-642.39
성호전자(주),043260,2020/12,44.43,43.76,45.66,79.4,7.37,0,0,0
성호전자(주),043260,2021/12,23.78,-7.04,78.77,18.45,17.95,0,-89.85,-42.72
세기상사(주),002420,2011/12,-1.89,-1.52,-3.59,-2.13,-6.18,0,0,0
세기상사(주),002420,2012/12,-1.39,-1.05,-2.95,-1.97,1.24,0,0,0
세기상사(주),002420,2013/12,-7.31,-0.65,-38.58,-6.89,-14.95,0,0,0
세기상사(주),002420,2014/12,-2.85,-0.79,-18.58,-5.34,6.62,0,0,0
세기상사(주),002420,2015/12,-2.98,-0.93,-21.97,-4.95,-1.05,0,0,0
세기상사(주),002420,2016/12,-2.77,-1.14,-21.86,-5.71,-0.2,0,0,0
세기상사(주),002420,2017/12,-0.39,1.28,-25.24,0.47,2.99,0,0,0
세기상사(주),002420,2018/12,-0.87,-1.73,16.51,-1.41,-7.95,0,0,-444.88
세기상사(주),002420,2019/12,-2.6,-1.12,-27.85,-3.9,-0.69,0,0,0
세기상사(주),002420,2020/12,-2.49,-1.68,-21.48,-7.97,-56.59,0,0,0
세기상사(주),002420,2021/12,14.49,11.29,107.73,-9.97,700.3,0,0,0
세명전기공업(주),017510,2011/12,2.98,9.64,-14.19,2.11,20.68,-12.54,-6.36,-26.8
세명전기공업(주),017510,2012/12,5.82,4,11.79,6.16,-3.9,-14.41,68.6,97.09
세명전기공업(주),017510,2013/12,3.48,4.43,0.57,7.69,22.42,173.56,31.44,24.08
세명전기공업(주),017510,2014/12,-0.25,0.18,-1.62,1.79,-13.66,-28.22,-37.95,-56.26
세명전기공업(주),017510,2015/12,6.08,-4.28,39.66,6.52,1.8,29.42,26.3,122.6
세명전기공업(주),017510,2016/12,2.44,6.29,-6.13,3.15,-17.17,-35.16,-21.8,-36.63
세명전기공업(주),017510,2017/12,3.21,4.5,-0.02,3.88,25.46,16.72,16.29,16.61
세명전기공업(주),017510,2018/12,4.7,-4.31,28.38,5.1,-8.89,-17.06,-1.78,24.37
세명전기공업(주),017510,2019/12,3.51,-2.35,15.01,3.16,-2.96,-49.11,-5.06,-25.61
세명전기공업(주),017510,2020/12,-1.28,-4.19,3.54,1.27,-22.45,-87.96,-37.32,-37.48
세명전기공업(주),017510,2021/12,2.34,-7.76,17.88,1.74,5.02,703.74,8.54,9.37
세미텍(주),081220,2011/12,6.15,3.69,19.39,10.76,9.04,-11.44,-60.98,-50.58
세미텍(주),081220,2012/12,-0.35,0.21,-2.96,-19.8,-5.02,0,0,-407.86
세미텍(주),081220,2013/12,-17.81,-13.29,-39.61,-31.08,-10.6,0,0,0
세방(주),004360,2011/12,3.03,-1.57,13.3,3.61,7.99,4.9,14.42,19.01
세방(주),004360,2012/12,-2.67,4.65,-16.91,3.52,-2.1,2.12,5.14,0.74
세방(주),004360,2013/12,-3.83,10.31,-38.45,0.96,-8.06,-40.68,-72.02,-58.3
세방(주),004360,2014/12,-4.16,-8.13,13.28,1.88,7.79,20.14,117.65,47.04
세방(주),004360,2015/12,-0.48,-2.93,8.24,2.46,-0.58,-11.84,-6.22,24.79
세방(주),004360,2016/12,-0.42,-5.12,14.61,1.98,-1.17,-30.84,13.94,-10.32
세방(주),004360,2017/12,0.37,0.58,-0.19,1.66,2.45,-43.25,-3.36,9.33
세방(주),004360,2018/12,0.13,9.09,-23.72,1.35,-1.36,7.12,-14.31,-28.47
세방(주),004360,2019/12,9.32,10.39,5.23,-3.92,1.38,50.62,0,-260.91
세방(주),004360,2020/12,2.6,-3.41,26.61,0.56,1.14,-6.76,0,0
세방(주),004360,2021/12,1.2,-6.8,25.57,1.77,7.58,31.4,82.2,100.62
세방전지(주),004490,2011/12,19.99,37.85,14.66,24.98,20.71,20.09,22.78,22.78
세방전지(주),004490,2012/12,8.41,14.76,6.13,19.39,-11.27,-5.77,-7.12,-5.1
세방전지(주),004490,2013/12,12.63,7.45,14.64,10.68,8.56,-30.81,-28.43,-29.69
세방전지(주),004490,2014/12,6.62,10.77,5.11,7.86,4,-4.92,-12.33,-18.82
세방전지(주),004490,2015/12,7.11,18.64,2.69,9.75,0.07,18.97,29.04,37.46
세방전지(주),004490,2016/12,8.01,22.3,1.7,8.01,0.29,-21.12,-19.5,-15.57
세방전지(주),004490,2017/12,5.57,15.62,0.23,7.66,15.56,-9.22,4.14,3.02
세방전지(주),004490,2018/12,10.5,11.13,10.11,10.13,5.19,59.59,43.12,40.44
세방전지(주),004490,2019/12,3.99,2.9,4.67,7.13,-3.08,-3.35,-20.13,-19.79
세방전지(주),004490,2020/12,2.64,0.51,3.94,4.61,-4.67,-18.92,-19.93,-16.4
세방전지(주),004490,2021/12,10.58,4.16,14.36,7.29,15.5,8.27,40.62,34.76
세신버팔로(주),110660,2014/12,,,,,,,,
세신버팔로(주),110660,2015/12,,,,,,,,
세신버팔로(주),110660,2016/12,,,,,,,,
세신버팔로(주),110660,2017/12,,,,,,,,
세원이앤씨(주),091090,2011/12,21.86,31.86,11.99,-17.22,1.01,0,0,-1408.49
세원이앤씨(주),091090,2012/12,-1.83,-0.96,-2.84,0.73,20.2,0,0,0
세원이앤씨(주),091090,2013/12,-17.99,-8.02,-29.79,-5.2,-35.02,0,0,-2291.32
세원이앤씨(주),091090,2014/12,2.42,-2.46,9.98,-18.7,8.72,0,0,0
세원이앤씨(주),091090,2015/12,13.94,-0.32,33.55,65.04,36.35,0,0,0
세원이앤씨(주),091090,2016/12,8.46,49.51,-33.65,42.13,-19.19,-76.32,0,680.63
세원이앤씨(주),091090,2017/12,-6.04,-1.4,-16.77,-3.66,-28.88,799.42,0,-115.69
세원이앤씨(주),091090,2018/12,-6.16,-13.44,13.77,-10.78,-15.31,0,0,0
세원이앤씨(주),091090,2019/12,4.55,-7.11,28.83,-2.58,36.09,0,0,0
세원이앤씨(주),091090,2020/12,-9.49,3.58,-29.13,-3.74,-39.57,0,0,0
세원이앤씨(주),091090,2021/12,-9.44,-15.72,4.34,0.87,-28.16,0,0,0
세종공업(주),033530,2011/12,9.73,20.94,2.49,6.3,1.78,-28.08,-15.24,-33.78
세종공업(주),033530,2012/12,2.15,8.82,-2.94,4.53,5.72,-97.82,-49.66,-25.94
세종공업(주),033530,2013/12,3.72,3.45,3.96,10.27,0.24,627.2,76.23,84.75
세종공업(주),033530,2014/12,15.67,24.17,8.43,4.76,-2.74,0,-49.4,-39.61
세종공업(주),033530,2015/12,6.71,11.56,1.98,4.17,2.6,0,57.35,-8.68
세종공업(주),033530,2016/12,-0.58,8.77,-10.54,3.96,-6.29,0,-29.17,21.21
세종공업(주),033530,2017/12,0.03,4.83,-6.2,1.1,-9.42,0,-36.28,-64.97
세종공업(주),033530,2018/12,3.02,-3.03,11.78,-0.32,-0.93,0,-96.38,-73.09
세종공업(주),033530,2019/12,7.26,6.74,7.92,3.9,-1.08,0,750.31,-134.72
세종공업(주),033530,2020/12,14,3.7,26.81,4.94,-13.56,0,0,0
세종공업(주),033530,2021/12,-1.68,6.46,-9.95,4.28,21.52,0,0,0
세종머티리얼즈(주),135270,2014/12,,,,,,,,
세종머티리얼즈(주),135270,2015/12,,,,,,,,
세종머티리얼즈(주),135270,2016/12,,,,,,,,
세종머티리얼즈(주),135270,2017/12,,,,,,,,
세종머티리얼즈(주),135270,2018/12,,,,,,,,
세종텔레콤(주),036630,2011/12,-0.72,-7.57,13.36,-16.84,-1.54,0,0,0
세종텔레콤(주),036630,2012/12,-14.56,-5.69,-29.42,106.49,-26.45,0,0,0
세종텔레콤(주),036630,2013/12,-30.88,-30.77,-31.12,-27.86,-43.42,0,0,0
세종텔레콤(주),036630,2014/12,-11.84,-23.04,13.38,-0.13,-14.36,0,0,0
세종텔레콤(주),036630,2015/12,48.21,91.7,-18.27,-5.72,39.96,-59.63,0,-512.63
세종텔레콤(주),036630,2016/12,43.49,23,116.95,99.51,16.65,48.11,0,0
세종텔레콤(주),036630,2017/12,81.71,6.85,233.84,120.65,-12.48,199.99,0,0
세종텔레콤(주),036630,2018/12,-6.52,14.27,-20.05,0.12,11.45,0,0,-141.77
세종텔레콤(주),036630,2019/12,12.91,11.03,14.66,0.86,26.39,0,0,0
세종텔레콤(주),036630,2020/12,9.44,9.88,9.04,5.4,11.68,0,579.9,535.54
세종텔레콤(주),036630,2021/12,2.98,-19.91,23.76,8.67,-10.76,0,81.57,86.14
세하(주),027970,2011/12,0.55,0.46,0.71,1.96,7.57,0,0,0
세하(주),027970,2012/12,26.29,52.57,-16.43,147.06,-8.83,0,0,0
세하(주),027970,2013/12,-13.21,-18.98,3.91,-73.17,1.6,0,0,-250.88
세하(주),027970,2014/12,-15.25,-15.98,-13.57,-57.01,-13.06,0,0,0
세하(주),027970,2015/12,-3.85,-3.4,-4.87,-65.7,-2.05,0,0,0
세하(주),027970,2016/12,1.26,-0.41,5.08,279.74,7.71,0,0,0
세하(주),027970,2017/12,0.81,0.08,2.39,46.55,3.22,-93.36,0,-159.55
세하(주),027970,2018/12,2.92,4.33,-0.05,44.28,7.76,1290.38,0,0
세하(주),027970,2019/12,5.08,5.8,3.48,41.24,0.23,40.54,110.99,33.78
세하(주),027970,2020/12,0.91,2.35,-2.34,131.53,6.68,49.29,18.36,35.95
세하(주),027970,2021/12,3.05,0.84,8.3,11.59,7.87,-36.9,-22.88,-32.39
소니드(주),060230,2011/12,-22.04,-33.01,18.17,-79.37,19.42,0,0,0
소니드(주),060230,2012/12,-19.34,-9.14,-40.55,170.68,21.09,0,0,0
소니드(주),060230,2013/12,59.45,45.93,102.37,86.4,30.33,40.97,12.46,16.15
소니드(주),060230,2014/12,-21.49,-20.73,-23.22,-46.76,7.34,0,0,-393.51
소니드(주),060230,2015/12,-18.01,-12.67,-30.64,106.73,-39.89,0,0,0
소니드(주),060230,2016/12,-3.39,-22.43,53.31,12.98,-2.42,0,0,0
소니드(주),060230,2017/12,19.02,19.25,18.67,10.47,-1.13,0,0,0
소니드(주),060230,2018/12,5.95,-24.37,51.86,39.84,-42.47,0,0,0
소니드(주),060230,2019/12,25.06,-2.05,45.51,68.92,-19.85,85.85,0,0
소니드(주),060230,2020/12,0.35,33.58,-16.51,7.7,2.83,15.07,0,0
소니드(주),060230,2021/12,70.06,187.4,-25.23,23.21,17.67,-42.11,0,0
소프트캠프(주),210610,2014/12,,,,,,,,
소프트캠프(주),210610,2015/12,,,,,,,,
소프트캠프(주),210610,2016/12,,,,,,,,
소프트캠프(주),210610,2017/12,,,,,,,,
소프트캠프(주),258790,2017/12,,,,,,,,
소프트캠프(주),258790,2018/12,,,,,,,,
소프트캠프(주),210610,2018/12,,,,,,,,
소프트캠프(주),258790,2019/12,0,0,0,0,0,0,0,0
소프트캠프(주),258790,2020/12,2.14,70.42,-21.31,58.7,-2.27,-43.22,786.98,0
소프트캠프(주),258790,2021/12,60.21,40.01,75.23,1.76,10.54,-30.97,-91.28,-83.58
솔루스첨단소재(주),336370,2019/12,,,,,,,,
솔루스첨단소재(주),336370,2020/12,0,0,0,0,0,0,0,0
솔루스첨단소재(주),336370,2021/12,-6.45,24.85,-49.2,8.16,6.67,11.94,-69.68,-68.9
솔브레인(주),357780,2020/12,,,,,,,,
솔브레인(주),357780,2021/12,0,0,0,0,0,0,0,0
솔브레인홀딩스(주),036830,2011/12,37.14,27.22,62.3,12.32,31.38,25.05,-56.88,-58.79
솔브레인홀딩스(주),036830,2012/12,5.23,7.01,1.69,40.48,27.77,60.78,256.31,275.56
솔브레인홀딩스(주),036830,2013/12,5.04,11.62,-8.73,15.5,-9.75,-16.01,-7.4,-7.39
솔브레인홀딩스(주),036830,2014/12,2.82,-2.74,17.06,10.22,-11.41,-29.23,-26.91,-26.36
솔브레인홀딩스(주),036830,2015/12,24.34,28.51,15.46,11.76,13.25,54.38,41.85,40.45
솔브레인홀딩스(주),036830,2016/12,12.94,2.62,37.34,14.58,12.95,4.6,34.07,33.29
솔브레인홀딩스(주),036830,2017/12,12.15,-1.53,36.33,18.39,7.73,7.14,-33.71,-32.89
솔브레인홀딩스(주),036830,2018/12,14.1,20.88,5.45,11.11,24.26,37.85,67.36,65.86
솔브레인홀딩스(주),036830,2019/12,9.89,-0.21,24.67,10.99,-0.58,13.88,3.1,3.1
솔브레인홀딩스(주),036830,2020/12,6.95,80.92,-79.64,27.93,-97.19,-93.6,1516.85,1529.03
솔브레인홀딩스(주),036830,2021/12,3.02,4.98,-17.31,0.29,-15.54,-52.4,-99.8,-99.8
솔트웨어(주),328380,2019/12,,,,,,,,
솔트웨어(주),328380,2020/12,,,,,,,,
솔트웨어(주),328380,2021/12,,,,,,,,
송원산업(주),004430,2011/12,13.09,11.42,15.66,1.53,7.43,3.29,-57.86,-66.41
송원산업(주),004430,2012/12,-0.15,0.32,-0.84,8.3,0.58,76.77,253.28,331.35
송원산업(주),004430,2013/12,-1.02,3.76,-8.17,5.35,-0.72,-40.34,-34.73,-26.22
송원산업(주),004430,2014/12,-2.21,-0.02,-5.91,-3.67,-4.51,-63.05,0,-154.64
송원산업(주),004430,2015/12,-1.65,-6.52,7.08,13.24,-3.7,396.51,0,0
송원산업(주),004430,2016/12,0.2,4.34,-6.29,16.45,2.27,28.14,30.51,39.83
송원산업(주),004430,2017/12,5.78,6.9,3.82,6.46,3.72,-56.35,-50.19,-49.62
송원산업(주),004430,2018/12,-3.82,-0.13,-10.43,-0.14,6.21,-43.38,-73.22,-90.14
송원산업(주),004430,2019/12,1.16,-1.84,7.18,5.02,5.55,152.59,361.16,775.22
송원산업(주),004430,2020/12,-1.12,-1.33,-0.74,5.4,-5.2,-22.14,-52.33,9.98
송원산업(주),004430,2021/12,25.85,1.44,70.37,13.4,35.47,81.69,259.37,137.37
스탠다드펌(주),179280,2013/12,,,,,,,,
스탠다드펌(주),179280,2014/12,,,,,,,,
스튜디오드래곤(주),253450,2017/12,0,0,0,0,0,0,0,0
스튜디오드래곤(주),253450,2018/12,12.05,42.66,-12.72,7.34,42.81,27.34,61.41,56.01
스튜디오드래곤(주),253450,2019/12,14.15,20.18,6.19,7.5,21.1,-3.83,-3.25,-1.85
스튜디오드래곤(주),253450,2020/12,29.6,57.52,-12.19,43.23,12.75,37.38,-1.38,13.65
스튜디오드래곤(주),253450,2021/12,16.69,24.31,-3.77,11.93,-8.64,22.27,31.86,124.06
시그네틱스(주),033170,2011/12,3.35,15.77,-34.5,13.05,15.84,3.15,7.02,14.13
시그네틱스(주),033170,2012/12,14.12,15.92,4.44,26.2,11.95,-9.5,4.19,126.93
시그네틱스(주),033170,2013/12,-12.48,-12.2,-14.16,-3.45,-11.51,-39.56,-43.19,-116.59
시그네틱스(주),033170,2014/12,-5.79,-16.41,59.12,-3.84,-14.41,0,0,0
시그네틱스(주),033170,2015/12,-5.33,-1.18,-18.66,-3.81,-10.91,0,0,0
시그네틱스(주),033170,2016/12,9.49,-0.96,50.24,-3.06,3.15,0,0,0
시그네틱스(주),033170,2017/12,-4.54,2.04,-21.46,2.78,23.1,0,0,0
시그네틱스(주),033170,2018/12,-14.2,-17.26,-3.96,-12.14,-5.82,0,0,-553.92
시그네틱스(주),033170,2019/12,-8.71,-8.38,-9.68,-7.34,-12.63,0,0,0
시그네틱스(주),033170,2020/12,-8.83,-45.27,97.59,-22.07,-7.86,0,0,0
시그네틱스(주),033170,2021/12,9.28,3.08,14.29,16.02,34.05,0,0,0
신대양제지(주),016590,2011/12,11.95,8.34,25.37,4.99,15.66,-1.65,31.72,33.54
신대양제지(주),016590,2012/12,-5.09,-5.76,-2.91,9.19,-14.53,76.59,83.25,82.44
신대양제지(주),016590,2013/12,-4.41,1.18,-21.82,3.76,-6.78,-62.47,-56.11,-56.18
신대양제지(주),016590,2014/12,5.8,-3.28,42.36,7.51,-5.44,84.4,82.18,82.8
신대양제지(주),016590,2015/12,-2.01,-0.99,-4.8,-4.48,-1.67,-63.95,0,-186.75
신대양제지(주),016590,2016/12,2.71,0.22,9.82,2.37,-3.27,-10.96,0,0
신대양제지(주),016590,2017/12,13.57,22.43,-9.46,9.66,44.33,232.11,234.27,254.8
신대양제지(주),016590,2018/12,8.67,2.9,28.91,21.57,1.55,160.08,191.15,195.11
신대양제지(주),016590,2019/12,2.95,5.4,-3.91,9.01,-19.93,-36.16,-45.47,-45.41
신대양제지(주),016590,2020/12,3.38,-1.03,16.93,3.01,-26.85,-26.67,-25.76,-25.28
신대양제지(주),016590,2021/12,0.57,5.52,-12.32,0.52,29.62,-7.05,4.07,3.43
신라교역(주),004970,2011/12,10.49,22.72,-4.28,6.52,7.88,-36.01,-33,-43.57
신라교역(주),004970,2012/12,18.18,4.54,39.32,16.19,36.32,147.91,150.91,137.34
신라교역(주),004970,2013/12,-0.31,0.86,-1.66,5.17,-24.3,-74.29,-57.55,-57.14
신라교역(주),004970,2014/12,1.28,19.45,-20.39,3.6,-23.48,-75.04,-34.41,-22.37
신라교역(주),004970,2015/12,1.72,-9.28,21.41,4.39,10.7,0,24.74,24.94
신라교역(주),004970,2016/12,2.98,-8.78,18.7,4.66,5.1,0,-3.79,1.83
신라교역(주),004970,2017/12,3.77,-13.27,21.28,3.54,33.28,384.7,-6.19,-14.51
신라교역(주),004970,2018/12,5.66,28.56,-11.16,6.03,-14.24,-76.29,84.69,87.71
신라교역(주),004970,2019/12,4.55,30.15,-22.67,1.63,-1.63,0,-73.49,-57.59
신라교역(주),004970,2020/12,0.74,7.52,-11.4,-0.3,-4.48,0,-45.04,-60.59
신라교역(주),004970,2021/12,8.91,2.46,22.93,6.63,-4.86,0,670.61,606.08
신라섬유(주),001000,2011/12,4.6,-0.87,95.92,11.26,33.9,65.39,0,0
신라섬유(주),001000,2012/12,4.16,1.49,26.69,6.71,-21.19,49.21,0,0
신라섬유(주),001000,2013/12,2.31,-1.44,27.7,4.31,-17.6,10.16,-9.14,-31.47
신라섬유(주),001000,2014/12,-3.3,-1.62,-12.07,0.82,-40.31,-23.51,-38.82,-80.16
신라섬유(주),001000,2015/12,-8.99,0.9,-66.82,-15.5,13.85,0,0,-2006.23
신라섬유(주),001000,2016/12,-3.5,-2.9,-14.23,2.24,10.73,0,0,0
신라섬유(주),001000,2017/12,-1.23,-0.28,-20.3,3.04,4.53,-30.13,59.74,38.28
신라섬유(주),001000,2018/12,-0.83,-0.43,-10.78,1.11,17.66,40.99,-58.09,-62.46
신라섬유(주),001000,2019/12,0.96,0.84,4.18,1.47,-11.1,-3.39,32.81,34.58
신라섬유(주),001000,2020/12,0.72,-0.37,30.13,2.48,-0.04,-6.33,52.88,70.79
신라섬유(주),001000,2021/12,1.41,0.06,29.62,3.97,4.11,-2.51,92.71,64.23
신라에스지(주),025870,2011/12,14.14,-12.85,68.74,-8.51,95.32,13.18,0,-1116.37
신라에스지(주),025870,2012/12,13.68,5.21,22.52,0.64,57.05,-72.57,0,0
신라에스지(주),025870,2013/12,3.2,3.95,2.53,4.24,-12.16,213.13,-21.29,564.69
신라에스지(주),025870,2014/12,9.15,8.63,9.62,3.01,19.33,27.24,128.72,-26.01
신라에스지(주),025870,2015/12,-24.66,-9.5,-38.32,-15.35,-21.66,0,0,-625.25
신라에스지(주),025870,2016/12,14.36,41.11,-21.03,3.64,25.58,0,0,0
신라에스지(주),025870,2017/12,7.65,10.36,1.24,2.45,-3.68,-39,-2.13,-30.4
신라에스지(주),025870,2018/12,-2.22,-17.01,35.87,-3.27,-16.2,-38.13,0,-237.6
신라에스지(주),025870,2019/12,-6.25,1.64,-18.66,-17.37,30.71,159.44,0,0
신라에스지(주),025870,2020/12,-11.06,-16.25,-0.85,1.7,-23.54,-36.67,0,0
신라에스지(주),025870,2021/12,10.35,-4.91,35.68,11.27,20.88,55.76,-9.04,-3.04
신라젠(주),215600,2016/12,85.16,34.99,156.97,136.69,254.92,0,0,0
신라젠(주),215600,2017/12,-8.29,1.47,-15.62,9.47,4.65,0,0,0
신라젠(주),215600,2018/12,-5.51,18.3,-27.05,-4.22,15.17,0,0,0
신라젠(주),215600,2019/12,-76.95,-90.96,-56.42,-78.78,-42.28,0,0,0
신라젠(주),215600,2020/12,-29.6,44.39,-52.12,-62.26,-81.11,0,0,0
신라젠(주),215600,2021/12,191.07,-47.12,409.71,404.84,-84.77,0,0,0
신성델타테크(주),065350,2011/12,-1.52,3.8,-22.96,1.95,-6.2,-61.91,0,-192.97
신성델타테크(주),065350,2012/12,2.47,-1.31,23.02,2.12,-13.04,59.43,0,0
신성델타테크(주),065350,2013/12,11.67,7.46,30.03,7.77,-2.82,-21.65,46.15,117.29
신성델타테크(주),065350,2014/12,2.55,0.32,10.6,3.26,-0.81,-40.24,-57.21,-45.43
신성델타테크(주),065350,2015/12,7.28,9.6,-0.3,6.02,10.32,85.83,104.28,37.17
신성델타테크(주),065350,2016/12,4,-0.8,21.25,-0.53,2.45,-8.52,-77.32,-96.94
신성델타테크(주),065350,2017/12,-9.83,-1.61,-33.97,-2.67,16.78,86.62,76.8,1345.88
신성델타테크(주),065350,2018/12,-4.47,1.57,-30.92,-3.4,-14.62,-68.31,-80.04,-154.1
신성델타테크(주),065350,2019/12,8.57,11.71,-11.63,22.85,-9.96,130.24,1309.06,0
신성델타테크(주),065350,2020/12,2.22,3.5,-8.23,12.26,-3.27,6.04,24.39,-26.05
신성델타테크(주),065350,2021/12,16.47,14.49,34.72,19.24,22.14,194.4,177.13,330
신성통상(주),005390,2011/06,7.2,-0.03,14.11,7.77,15.32,-9.68,159.22,1009.44
신성통상(주),005390,2012/06,6.68,12.33,1.96,4.95,6.55,61.88,-18.24,-18.9
신성통상(주),005390,2013/06,19.79,10.72,28.14,6.52,10.58,-40.45,39.31,37.29
