회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]광고선전비 대 매출액비율(IFRS),[제조]유보율(IFRS)
삼목에스폼(주),018310,2013/12,9.75,12.39,19.88,78.77,0,2310.36
삼목에스폼(주),018310,2014/12,16.02,19.95,29.2,71.94,0,3122.25
삼목에스폼(주),018310,2015/12,12.78,14.63,19.13,75.32,0,3775.02
삼목에스폼(주),018310,2016/12,14.11,12.77,15.79,74.3,0,3834.5
삼목에스폼(주),018310,2017/12,11.51,9.68,11.49,76.07,0,4284.24
삼목에스폼(주),018310,2018/12,20.93,10.55,12.12,64.1,0,4802.9
삼목에스폼(주),018310,2019/12,9.5,3.56,4.07,76.33,0,4966.41
삼목에스폼(주),018310,2020/12,0.61,0.18,0.21,90.75,0,4970.07
삼목에스폼(주),018310,2021/12,6.06,2.84,3.49,81.02,0,5169.37
삼보모터스(주),053700,2011/12,1.09,1.73,4.47,90.63,0.02,1036.34
삼보모터스(주),053700,2012/12,1.7,2.61,7.86,87.87,0.05,1101.65
삼보모터스(주),053700,2013/12,0.6,0.77,2.78,89.63,0.05,1107.45
삼보모터스(주),053700,2014/12,3.62,3.65,12.24,86.38,0.03,1395.44
삼보모터스(주),053700,2015/12,2.57,2.57,7.46,86.6,0.1,1370.73
삼보모터스(주),053700,2016/12,3.85,3.8,11.13,85.16,0.15,1532.82
삼보모터스(주),053700,2017/12,0.43,0.37,1.09,86.39,0.07,1441.13
삼보모터스(주),053700,2018/12,-0.53,-0.44,-1.27,86.59,0.08,1377.74
삼보모터스(주),053700,2019/12,-8.38,-7.2,-22.93,88.84,0.03,1081.81
삼보모터스(주),053700,2020/12,0.17,0.13,0.46,87.49,0.07,1090.24
삼보모터스(주),053700,2021/12,3.89,3.19,10.56,85.43,0.06,1314.6
삼보산업(주),009620,2011/12,0.72,1.69,9.25,95.78,0,3440.81
삼보산업(주),009620,2012/12,0.8,1.71,9.17,95.37,0,3764.33
삼보산업(주),009620,2013/12,-1.42,-2.51,-16.83,96.72,0,2792.11
삼보산업(주),009620,2014/12,-1.1,-1.86,-20.71,97.08,0,2193.82
삼보산업(주),009620,2015/12,0.38,0.6,7.6,94.66,0,2381.29
삼보산업(주),009620,2016/12,-1.4,-2.1,-27.84,96.47,0,1753.79
삼보산업(주),009620,2017/12,-3.31,-4.92,-49.19,98.03,0,1284.87
삼보산업(주),009620,2018/12,-4.56,-5.13,-49.05,96.1,0,725.33
삼보산업(주),009620,2019/12,-2.39,-2.89,-31.88,95.41,0,492.7
삼보산업(주),009620,2020/12,-3.4,-3.91,-43.66,92.78,0,302.73
삼보산업(주),009620,2021/12,-0.16,-0.22,-2.12,94.02,0,517.55
삼부토건(주),001470,2011/12,-50.21,-21.39,-86.32,103.38,0.01,384.59
삼부토건(주),001470,2012/12,-17.33,-6.1,-63.54,97.8,0,151.36
삼부토건(주),001470,2013/12,-32.55,-11.55,-281.94,95.39,0.01,-44.18
삼부토건(주),001470,2014/12,-53.81,-17.03,-191.88,98.69,0.01,582.57
삼부토건(주),001470,2016/12,108.78,49.92,0,100.25,0.01,225.82
삼부토건(주),001470,2017/12,-8.5,-6.14,-13.13,99.22,0.01,106.26
삼부토건(주),001470,2018/12,0.13,0.06,0.11,90.36,0,70.43
삼부토건(주),001470,2019/12,4.17,2.54,4.33,92.36,0,65.19
삼부토건(주),001470,2020/12,1.71,1.57,2.8,91.59,1.25,69.38
삼부토건(주),001470,2021/12,0.23,0.16,0.31,92.98,0.79,81.14
삼성SDI(주),006400,2011/12,-1.74,-1.09,-1.39,90.35,0,2249.34
삼성SDI(주),006400,2012/12,51.9,28.32,38.06,87.89,0,3252.73
삼성SDI(주),006400,2013/12,-1.59,-0.61,-0.82,86.54,0,3093.66
삼성SDI(주),006400,2014/12,-3.54,-1.32,-1.75,85.66,0,3144.46
삼성SDI(주),006400,2015/12,-2.12,-0.95,-1.27,83.59,0,2930.86
삼성SDI(주),006400,2016/12,-1,-0.32,-0.42,88.34,0,2829.42
삼성SDI(주),006400,2017/12,1.84,0.76,0.97,83.72,0,2880.7
삼성SDI(주),006400,2018/12,6.42,3.7,5,79.76,0,3013.48
삼성SDI(주),006400,2019/12,2.42,1.32,1.84,79.66,0,3066.16
삼성SDI(주),006400,2020/12,2.39,1.44,1.96,81.96,0,3141.48
삼성SDI(주),006400,2021/12,5.15,3.71,5.14,80.44,0,3358.81
삼성공조(주),006660,2011/12,4.14,2.23,2.88,87.73,0,3807.02
삼성공조(주),006660,2012/12,5.03,2.19,2.81,86.63,0,3906.02
삼성공조(주),006660,2013/12,18.78,7.34,8.92,89.69,0.01,4285.81
삼성공조(주),006660,2014/12,9.04,3.33,3.93,91.56,0,4369.95
삼성공조(주),006660,2015/12,6.54,2.29,2.65,89.41,0,4480.99
삼성공조(주),006660,2016/12,9.96,3.11,3.6,90.85,0,4613.23
삼성공조(주),006660,2017/12,13.3,4.49,5.27,86.48,0.01,4844.78
삼성공조(주),006660,2018/12,8.11,2.3,2.68,91.6,0.01,4958.2
삼성공조(주),006660,2019/12,7.19,1.87,2.13,93.4,0,5052.9
삼성공조(주),006660,2020/12,10.24,2.37,2.65,85.81,0,5169.54
삼성공조(주),006660,2021/12,-1.27,-0.37,-0.41,86.53,0.01,5119.49
삼성물산(주),000830,2011/12,1.9,1.71,3.36,91.43,0.12,1075.37
삼성물산(주),000830,2012/12,2.41,1.99,4.04,90.97,0.11,1361.82
삼성물산(주),000830,2013/12,0.74,0.62,1.25,92.88,0.09,1288.46
삼성물산(주),028260,2014/12,12.81,4.81,9.09,61.12,1.23,44444.19
삼성물산(주),000830,2014/12,1.88,1.51,2.99,91.25,0.12,1580.05
삼성물산(주),028260,2015/12,26.58,10.88,21.85,83.97,0.64,92697.26
삼성물산(주),028260,2016/12,2.05,1.18,2.39,88,0.31,103679.28
삼성물산(주),028260,2017/12,2.27,1.24,2.32,87.62,0.2,125032.2
삼성물산(주),028260,2018/12,5.68,3.21,5.78,86.83,0.25,108670.97
삼성물산(주),028260,2019/12,2.71,1.54,2.61,86.81,0.24,127809.12
삼성물산(주),028260,2020/12,1.68,0.79,1.27,89.33,0.17,157471.12
삼성물산(주),028260,2021/12,9.08,4.33,6.8,89.43,0.17,159664.57
삼성바이오로직스(주),207940,2016/12,-60.02,-2.62,-5.16,90.99,0,2368
삼성바이오로직스(주),207940,2017/12,-20.87,-1.32,-2.41,71.63,0,2303.96
삼성바이오로직스(주),207940,2018/12,41.83,3.41,5.51,72.91,0.83,2412.19
삼성바이오로직스(주),207940,2019/12,28.92,3.41,4.77,72.63,0.92,2532.48
삼성바이오로직스(주),207940,2020/12,21.55,4.88,6.83,64.3,0.38,1710.53
삼성바이오로직스(주),207940,2021/12,26.99,8.24,13.2,53.71,0.34,1964.7
삼성에스디에스(주),018260,2014/12,6.79,6.67,8.22,79.68,0,9943.92
삼성에스디에스(주),018260,2015/12,8.05,7,8.59,79.86,0,10933.65
삼성에스디에스(주),018260,2016/12,6.05,4.57,5.52,78.12,0,11565.67
삼성에스디에스(주),018260,2017/12,8.13,6.72,7.9,77.74,0,12433.24
삼성에스디에스(주),018260,2018/12,10.51,9.02,10.67,76.03,0,13268.8
삼성에스디에스(주),018260,2019/12,10.22,8.17,9.78,75.11,0,14075.78
삼성에스디에스(주),018260,2020/12,5.86,4.07,4.85,74.7,0.06,14163.4
삼성에스디에스(주),018260,2021/12,6.57,4.9,5.89,79.62,0.06,14416.42
삼성엔지니어링(주),028050,2011/12,5.84,12.96,42.01,88.16,0.05,690.17
삼성엔지니어링(주),028050,2012/12,5.85,11.7,34.43,85.87,0.07,902.03
삼성엔지니어링(주),028050,2013/12,-8.36,-14.36,-53.21,98.03,0,476.4
삼성엔지니어링(주),028050,2014/12,-0.7,-1.04,-6.1,91.11,0,463.51
삼성엔지니어링(주),028050,2016/12,-0.04,-0.05,0,90.75,0,-7.62
삼성엔지니어링(주),028050,2017/12,-2.16,-2.19,-11.36,96.17,0,-18.77
삼성엔지니어링(주),028050,2018/12,0.64,0.67,3.47,92.61,0,-19.37
삼성엔지니어링(주),028050,2019/12,3.18,3.97,17.76,88.07,0,-5.39
삼성엔지니어링(주),028050,2020/12,4.62,6.18,21.73,89.35,0,23.35
삼성엔지니어링(주),028050,2021/12,3.48,4.4,13.66,87.72,0,41.34
삼성전기(주),009150,2011/12,7.24,5.91,8.95,83.45,0,743.72
삼성전기(주),009150,2012/12,9.11,9.48,14.18,82.43,0,868.88
삼성전기(주),009150,2013/12,3.99,4.39,6.31,82.11,0,927.02
삼성전기(주),009150,2014/12,8.71,7.82,10.82,88.18,0,1024.71
삼성전기(주),009150,2015/12,2.24,2.11,2.81,85.96,0,985.76
삼성전기(주),009150,2016/12,-1.36,-1.23,-1.58,88.31,0,971.9
삼성전기(주),009150,2017/12,-3.37,-3.37,-4.35,83.3,0,903.33
삼성전기(주),009150,2018/12,5.59,6.11,8.23,73.19,0,962.95
삼성전기(주),009150,2019/12,8.23,8.1,10.64,71.52,0,1052.61
삼성전기(주),009150,2020/12,6.38,6.34,8,76.33,0,1124.48
삼성전기(주),009150,2021/12,11.25,12.94,16.4,73.65,0,1297.43
삼성전자(주),005930,2011/12,8.3,8.93,11.88,74.83,1.53,10645.47
삼성전자(주),005930,2012/12,12.32,13.88,17.86,70.42,2.31,12516.94
삼성전자(주),005930,2013/12,11.32,12.45,15.71,69.92,0.63,14350.38
삼성전자(주),005930,2014/12,10.59,9.15,11.44,71.97,0.53,15621.91
삼성전자(주),005930,2015/12,9.05,7.35,9.1,73.71,0.43,16598.27
삼성전자(주),005930,2016/12,8.65,6.74,8.45,72.63,0.57,16311.68
삼성전자(주),005930,2017/12,17.79,15.44,19.92,62.63,0.88,17481.67
삼성전자(주),005930,2018/12,19.26,15.73,20.22,59.67,0.44,19174.14
삼성전자(주),005930,2019/12,9.92,7.06,8.75,73.41,0.92,19718.1
삼성전자(주),005930,2020/12,9.39,7,8.65,70.2,0.79,20324.94
삼성전자(주),005930,2021/12,15.51,12.88,16.45,68,0.97,21425.43
삼성제약(주),001360,2011/12,-3.97,-2.04,-5.12,59.29,0.08,785.33
삼성제약(주),001360,2012/12,-6.62,-3.29,-9.19,59.53,0.22,602.38
삼성제약(주),001360,2013/12,-39.4,-20.18,-69.18,62.92,0.13,224.68
삼성제약(주),001360,2014/12,-78.41,-34.52,-112.99,71.94,0.18,105.14
삼성제약(주),001360,2015/12,1.93,0.75,1.86,71.38,3.08,231.34
삼성제약(주),001360,2016/12,-41.87,-13.96,-25.58,81,2.27,339.54
삼성제약(주),001360,2017/12,-30.42,-8.39,-13.08,90.82,0.26,357.14
삼성제약(주),001360,2018/12,-3.13,-0.85,-1.18,85.03,1.71,357.51
삼성제약(주),001360,2019/12,15.45,4.18,4.99,78.91,1.59,384.74
삼성제약(주),001360,2020/12,-82.61,-22.97,-30.12,78.35,2.61,296.65
삼성제약(주),001360,2021/12,-73.36,-24.85,-32.33,83.09,1.1,279.45
삼성중공업(주),010140,2011/12,6.47,5.01,19.86,87.35,0,355.81
삼성중공업(주),010140,2012/12,5.14,4.58,15.08,87.27,0,409.57
삼성중공업(주),010140,2013/12,4.44,3.91,11.84,88.05,0,458.35
삼성중공업(주),010140,2014/12,0.89,0.67,2,94.87,0,455.57
삼성중공업(주),010140,2015/12,-13.42,-7.59,-26.24,112.87,0,338.73
삼성중공업(주),010140,2016/12,-1.36,-0.82,-2.67,96.24,0,256.81
삼성중공업(주),010140,2017/12,-4.56,-2.27,-5.79,102.54,0,240.32
삼성중공업(주),010140,2018/12,-9.05,-3.24,-7.13,102.43,0,139.17
삼성중공업(주),010140,2019/12,-19.04,-10.04,-23.08,100.71,0,94.07
삼성중공업(주),010140,2020/12,-20.92,-11.01,-32.34,107.18,0,47.83
삼성중공업(주),010140,2021/12,-19.42,-10.34,-32.13,111.71,0,490.03
삼아알미늄(주),006110,2011/12,1.65,1.43,2.41,91.49,0,1871.97
삼아알미늄(주),006110,2012/12,1.84,1.54,2.54,91.46,0.01,1890.63
삼아알미늄(주),006110,2013/12,0.29,0.21,0.34,93.37,0.02,1887.96
삼아알미늄(주),006110,2014/12,0.71,0.46,0.81,93.82,0.01,1877.15
삼아알미늄(주),006110,2015/12,-2.68,-1.74,-3.12,95.28,0.01,1804.3
삼아알미늄(주),006110,2016/12,0.78,0.54,0.96,91.45,0.02,1808.69
삼아알미늄(주),006110,2017/12,0.09,0.07,0.12,91.85,0.02,1795.69
삼아알미늄(주),006110,2018/12,1.84,1.43,2.64,90.44,0.01,1821.07
삼아알미늄(주),006110,2019/12,3.41,2.45,4.62,89.39,0.05,1878.7
삼아알미늄(주),006110,2020/12,2.26,1.69,3.2,88.69,0.01,1907.17
삼아알미늄(주),006110,2021/12,5.69,5.6,10.46,86.85,0.01,2118.69
삼아제약(주),009300,2011/12,17.27,7.37,9.24,38.13,3.97,1659.72
삼아제약(주),009300,2012/12,21.12,8.46,10.31,36.98,0,1828.38
삼아제약(주),009300,2013/12,13.15,4.93,5.78,38.82,3.67,1922.49
삼아제약(주),009300,2014/12,14.21,5.51,6.17,38.64,3.44,2029.73
삼아제약(주),009300,2015/12,12,4.79,5.22,38.8,3.14,2122.76
삼아제약(주),009300,2016/12,14.98,6.26,6.83,38.53,2.3,2261.52
삼아제약(주),009300,2017/12,9.39,3.51,3.8,38.06,2.73,2374.36
삼아제약(주),009300,2018/12,13.15,5.15,5.55,39.03,2.9,2449.69
삼아제약(주),009300,2019/12,14.2,5.57,6.17,38.95,2.74,2571.99
삼아제약(주),009300,2020/12,0.23,0.07,0.07,39.67,2.95,2534.4
삼아제약(주),009300,2021/12,6.2,1.83,2,40.26,2.71,2624.47
삼양식품(주),003230,2011/12,3.31,3.48,7.29,77.74,1.23,292.6
삼양식품(주),003230,2012/12,1.88,2.05,3.95,79.35,1.94,303.95
삼양식품(주),003230,2013/12,2.01,2.11,3.81,77.89,1.24,318.26
삼양식품(주),003230,2014/12,2.45,2.63,4.69,77.38,1.82,332.62
삼양식품(주),003230,2015/12,-2.12,-2.12,-3.77,77.37,1.42,316.12
삼양식품(주),003230,2016/12,5.06,6.05,10.92,76.02,1.34,353.69
삼양식품(주),003230,2017/12,5.94,7.79,14.81,75.47,0.97,412.27
삼양식품(주),003230,2018/12,7.36,8.88,16.42,74.62,1.24,492.71
삼양식품(주),003230,2019/12,9.59,12.43,20.88,73.77,1.17,611.94
삼양식품(주),003230,2020/12,9.09,12.14,19.77,73.22,1.23,742.83
삼양식품(주),003230,2021/12,7.77,8.06,14.53,75.23,2.41,849.67
삼양통상(주),002170,2011/12,6.49,4.29,5.12,90.47,0.01,1267.22
삼양통상(주),002170,2012/12,2.94,1.86,2.25,95.14,0.01,1285.26
삼양통상(주),002170,2013/12,1.19,0.75,0.93,97.64,0.01,1284.6
삼양통상(주),002170,2014/12,5.13,3.62,4.77,93.64,0.01,1337.19
삼양통상(주),002170,2015/12,5.1,3.67,4.96,92.43,0.01,1391.99
삼양통상(주),002170,2016/12,12.26,7.95,9.94,81,0.02,1526.07
삼양통상(주),002170,2017/12,14.56,8.35,9.59,79.92,0,1670.76
삼양통상(주),002170,2018/12,14.38,8.41,9.49,80.8,0,1830.88
삼양통상(주),002170,2019/12,22.42,12.55,14.1,71.83,0.01,2100.78
삼양통상(주),002170,2020/12,25.2,12.82,14.44,68.88,0,2414.37
삼양통상(주),002170,2021/12,15.98,7.12,8.01,78.92,0,2596.1
삼영무역(주),002810,2011/12,3.23,4.22,5.54,92.9,0,1975.37
삼영무역(주),002810,2012/12,6.2,7.82,9.76,93.73,0,2110.35
삼영무역(주),002810,2013/12,5.81,6.73,8.19,94.03,0,2271.35
삼영무역(주),002810,2014/12,5.4,5.8,7.08,93.59,0,2417.57
삼영무역(주),002810,2015/12,6.26,5.56,6.61,93.38,0,2547.58
삼영무역(주),002810,2016/12,7.17,6.08,7.08,92.22,0,2737.95
삼영무역(주),002810,2017/12,5.68,5.22,6.13,91.87,0,2860.93
삼영무역(주),002810,2018/12,19.57,16.8,19.58,93.46,0,3439.28
삼영무역(주),002810,2019/12,12.76,9.15,10.44,92.04,0.01,3512.24
삼영무역(주),002810,2020/12,6.8,4.21,4.71,91.11,0.01,3422.59
삼영무역(주),002810,2021/12,10.71,8.56,9.64,91.64,0,3668.64
삼영엠텍(주),054540,2011/12,7.65,7.8,13,81.5,0,925.13
삼영엠텍(주),054540,2012/12,9.19,8.37,14.1,81.06,0,1049.21
삼영엠텍(주),054540,2013/12,2.76,2,3.51,85.01,0,1078.8
삼영엠텍(주),054540,2014/12,-0.98,-0.64,-1.14,89.74,0,1040.9
삼영엠텍(주),054540,2015/12,3.58,2.22,3.85,82.21,0,1076.15
삼영엠텍(주),054540,2016/12,7.57,3.85,5.98,81.51,0,1104.23
삼영엠텍(주),054540,2017/12,3.63,1.86,2.59,84.16,0,1136.95
삼영엠텍(주),054540,2018/12,4,2.2,2.95,85.08,0,1162.62
삼영엠텍(주),054540,2019/12,5.26,2.86,3.93,85.25,0,1191.71
삼영엠텍(주),054540,2020/12,11.83,6.31,8.62,84.04,0,1283.39
삼영엠텍(주),054540,2021/12,-19.16,-10.39,-14.27,88.91,0,949.74
삼영이엔씨(주),065570,2011/12,18.87,13.43,16.23,57.28,0.23,1196.8
삼영이엔씨(주),065570,2012/12,17.62,11.21,13.32,52.65,0.14,1331.14
삼영이엔씨(주),065570,2013/12,16.68,10.01,11.48,56.18,0.4,1493.04
삼영이엔씨(주),065570,2014/12,17.01,8.76,9.99,58.66,0.26,1616.33
삼영이엔씨(주),065570,2015/12,15.15,5.96,6.81,56.78,0.18,1693.9
삼영이엔씨(주),065570,2016/12,21.08,8.32,9.27,53.77,0.07,1812.54
삼영이엔씨(주),065570,2017/12,9.28,3.81,4.16,57.48,0.06,1841.7
삼영이엔씨(주),065570,2018/12,4.64,1.77,1.93,62.75,0.08,1822.75
삼영이엔씨(주),065570,2019/12,-25.43,-10.49,-11.79,73.43,0.12,1608.72
삼영이엔씨(주),065570,2020/12,-6.88,-2.61,-3.25,79.21,0.1,1592.52
삼영이엔씨(주),065570,2021/12,1.55,0.64,0.83,69.55,0.13,1385.51
삼영전자공업(주),005680,2011/12,7.64,4.85,5.27,85.91,0,3736.08
삼영전자공업(주),005680,2012/12,4.11,2.32,2.48,88.71,0,3786.56
삼영전자공업(주),005680,2013/12,5.43,2.95,3.12,89.38,0,3878.43
삼영전자공업(주),005680,2014/12,7.68,4,4.21,88.05,0,4014.62
삼영전자공업(주),005680,2015/12,5.92,2.57,2.71,88.23,0,4080.84
삼영전자공업(주),005680,2016/12,6.03,2.5,2.64,87.71,0,4140.38
삼영전자공업(주),005680,2017/12,6.31,2.74,2.87,88.27,0,4224.48
삼영전자공업(주),005680,2018/12,6.3,2.89,3.03,88.88,0,4312.18
삼영전자공업(주),005680,2019/12,5.01,1.87,1.94,91.5,0,4346.94
삼영전자공업(주),005680,2020/12,6.34,2.38,2.47,89.09,0,4402.37
삼영전자공업(주),005680,2021/12,8.19,3.51,3.67,86.95,0,4516.41
삼영화학공업(주),003720,2011/12,10.29,12.49,18.3,79.75,0.05,681.66
삼영화학공업(주),003720,2012/12,5.12,4.8,6.5,85.94,0.14,701.44
삼영화학공업(주),003720,2013/12,-1.12,-0.98,-1.27,92.04,0.12,680.94
삼영화학공업(주),003720,2014/12,-9.5,-7.47,-9.84,96.08,0.15,607.98
삼영화학공업(주),003720,2015/12,-4.65,-2.82,-3.73,94.3,0.17,581.75
삼영화학공업(주),003720,2016/12,-34.36,-23.71,-32.19,90.2,0.1,393.87
삼영화학공업(주),003720,2017/12,-24.42,-20.62,-31.33,94.12,0.12,212.46
삼영화학공업(주),003720,2018/12,-7.67,-8.05,-13.92,93.27,0.1,169.84
삼영화학공업(주),003720,2019/12,-2.2,-2.47,-4.49,89.73,0.08,157.15
삼영화학공업(주),003720,2020/12,0.22,0.27,0.49,87.06,0.08,159.63
삼영화학공업(주),003720,2021/12,3.23,4.45,7.5,85.44,0.07,186.77
삼익티에이치케이(주),004380,2011/12,8.9,8.94,23.01,79.51,0.21,1012.1
삼익티에이치케이(주),004380,2012/12,5.08,4.06,8.12,84.62,0.39,1032.36
삼익티에이치케이(주),004380,2013/12,8.79,8.5,13.93,78.38,0.41,1150.99
삼익티에이치케이(주),004380,2014/12,9.36,8.36,13.09,78.19,0.51,1233.74
삼익티에이치케이(주),004380,2015/12,7.74,8.17,12.29,77.85,0.41,1342.22
삼익티에이치케이(주),004380,2016/12,6.59,6.86,10.66,80.12,0.49,1430.62
삼익티에이치케이(주),004380,2017/12,7.61,9.92,16.56,82.08,0.42,1635.57
삼익티에이치케이(주),004380,2018/12,6.4,5.46,9.8,80.2,0.54,1700.04
삼익티에이치케이(주),004380,2019/12,1.41,0.87,1.74,83.86,0.68,1702.79
삼익티에이치케이(주),004380,2020/12,1.69,1.14,2.36,87.13,0.24,1718.28
삼익티에이치케이(주),004380,2021/12,3.8,3.08,6.1,85.98,0.34,1788.91
삼일제약(주),000520,2011/12,-5.43,-3.95,-7.03,60.13,6.58,1182.65
삼일제약(주),000520,2012/12,-4.36,-3.31,-5.81,58.54,4.2,1098.37
삼일제약(주),000520,2013/12,7.58,5.78,9.75,58.79,4.29,1202.53
삼일제약(주),000520,2014/12,-13,-9.92,-17.6,60.77,5.69,952.91
삼일제약(주),000520,2015/12,0.76,0.64,1.21,58.03,3.36,935.72
삼일제약(주),000520,2016/12,0.9,0.87,1.61,57.48,3.76,907.43
삼일제약(주),000520,2017/12,-1.39,-1.08,-2.44,55.85,5.33,876.2
삼일제약(주),000520,2018/12,-9.08,-6.05,-15.95,63.51,3.83,803.12
삼일제약(주),000520,2019/12,0.72,0.52,1.46,61.62,2.22,895.46
삼일제약(주),000520,2020/12,1.25,0.82,2.42,60.28,2.21,923.21
삼일제약(주),000520,2021/12,-3.54,-2.28,-7.3,63.63,2.76,941.61
삼정펄프(주),009770,2011/12,10.3,11.05,14.01,84.08,0.1,1480.45
삼정펄프(주),009770,2012/12,10.46,10.25,12.56,83.66,0.07,1320.38
삼정펄프(주),009770,2013/12,9.13,7.58,8.99,85.85,0.06,1119.92
삼정펄프(주),009770,2014/12,4.52,3.63,4.25,89.96,0.02,1151.11
삼정펄프(주),009770,2015/12,5.22,4.27,4.98,89.05,0.03,1195
삼정펄프(주),009770,2016/12,12.71,9.61,11.38,86.29,0.03,1322.41
삼정펄프(주),009770,2017/12,7.27,4.99,5.77,88.76,0.03,1367.23
삼정펄프(주),009770,2018/12,-0.13,-0.09,-0.1,96.94,0.02,1342.78
삼정펄프(주),009770,2019/12,3.18,2.29,2.56,89.92,0.02,1377.02
삼정펄프(주),009770,2020/12,18.35,12.23,13.58,84.79,0.02,1587.81
삼정펄프(주),009770,2021/12,5.51,3.22,3.57,92.31,0.03,1628.98
삼지전자(주),037460,2011/12,-1.58,-1.05,-1.51,83,0,998.98
삼지전자(주),037460,2012/12,5.41,4.34,5.98,81.67,0,1029.84
삼지전자(주),037460,2013/12,-5.68,-3.92,-5.11,76.32,0,1005.42
삼지전자(주),037460,2014/12,-7.85,-3.09,-4.08,76.07,0,948.31
삼지전자(주),037460,2015/12,5.05,1.25,1.8,81.7,0.07,1194.06
삼지전자(주),037460,2016/12,2.19,0.59,0.9,71.21,0,1260.99
삼지전자(주),037460,2017/12,30.08,5.95,9.07,73.07,0,1338.71
삼지전자(주),037460,2018/12,9.28,2.08,3.42,89.59,0,1496.97
삼지전자(주),037460,2019/12,-1.49,-0.35,-0.63,88.02,0,1497.02
삼지전자(주),037460,2020/12,14.22,4.58,7.95,80.01,0,1670.22
삼지전자(주),037460,2021/12,17.69,3.43,5.27,78.93,0,1762.21
삼진제약(주),005500,2011/12,3.5,3.44,5.96,39.81,4.52,814.1
삼진제약(주),005500,2012/12,5.73,5.16,9.15,41.74,4.71,848.78
삼진제약(주),005500,2013/12,4.1,3.86,6.98,39.08,4.65,871.15
삼진제약(주),005500,2014/12,10.29,10.03,17.33,44.37,4.36,964.21
삼진제약(주),005500,2015/12,12.49,12.58,19.73,44.65,4.3,1121.84
삼진제약(주),005500,2016/12,12.61,13.46,18.99,45.95,4.32,1277.21
삼진제약(주),005500,2017/12,14.59,15.25,19.71,44.56,4.29,1483.42
삼진제약(주),005500,2018/12,9.82,10.37,12.8,45.09,3.17,1568.18
삼진제약(주),005500,2019/12,4.91,4.81,5.9,50.1,3.23,1511.15
삼진제약(주),005500,2020/12,11.86,10.87,13.57,53,4.97,1591.27
삼진제약(주),005500,2021/12,11.36,9.44,12.69,52.88,4.67,1740.28
삼천당제약(주),000250,2011/12,7.3,5.84,6.87,46.9,5.45,760.8
삼천당제약(주),000250,2012/12,1.75,1.33,1.59,50.33,3.62,763.96
삼천당제약(주),000250,2013/12,7.67,5.6,7.08,48.26,2.67,816.04
삼천당제약(주),000250,2014/12,8.98,6.85,8.71,49.43,3.2,858.95
삼천당제약(주),000250,2015/12,8.41,6.73,8.29,50.94,2.87,906.01
삼천당제약(주),000250,2016/12,4.55,3.77,4.67,51.35,2.12,936.88
삼천당제약(주),000250,2017/12,8.83,7.12,8.85,52.32,2.31,1079.47
삼천당제약(주),000250,2018/12,4.54,3.25,4.32,53.53,1.78,1070.08
삼천당제약(주),000250,2019/12,3.78,2.79,4.06,47.11,1.57,1108.05
삼천당제약(주),000250,2020/12,-4.97,-2.94,-4.1,52.6,1.62,1282.5
삼천당제약(주),000250,2021/12,-15.41,-8.71,-12.59,58.34,1.14,1152.74
삼천리자전거(주),024950,2011/12,1.32,1.41,1.66,71.98,2.93,1004.05
삼천리자전거(주),024950,2012/12,7.03,8.4,10.32,70.52,1.45,1098.66
삼천리자전거(주),024950,2013/12,7.92,9.02,10.97,72.22,1.26,1195.4
삼천리자전거(주),024950,2014/12,8.28,9.24,11.6,66.31,1.91,1312.85
삼천리자전거(주),024950,2015/12,9.88,10.09,13.2,67.36,2.7,1453.3
삼천리자전거(주),024950,2016/12,8.24,6.22,8.38,66.52,2.52,1548.91
삼천리자전거(주),024950,2017/12,6.99,3.68,5.22,65.3,3.53,1584.41
삼천리자전거(주),024950,2018/12,-31.97,-11.93,-18.62,66.5,4.15,1316.92
삼천리자전거(주),024950,2019/12,-13.42,-6.62,-11.51,73.44,2.42,1169.99
삼천리자전거(주),024950,2020/12,10.52,8.43,13.21,65.28,0.87,1345.42
