,회사명,회계년도,거래소코드,target
12354,우원개발(주),2020,046940,0
12355,우원개발(주),2021,046940,0
12356,우진비앤지(주),2011,018620,1
12357,우진비앤지(주),2012,018620,0
12358,우진비앤지(주),2013,018620,0
12359,우진비앤지(주),2014,018620,0
12360,우진비앤지(주),2015,018620,0
12361,우진비앤지(주),2016,018620,0
12362,우진비앤지(주),2017,018620,0
12363,우진비앤지(주),2018,018620,0
12364,우진비앤지(주),2019,018620,0
12365,우진비앤지(주),2020,018620,0
12366,우진비앤지(주),2021,018620,0
12367,웹케시(주),2019,053580,1
12368,웹케시(주),2020,053580,1
12369,웹케시(주),2021,053580,1
12370,위더스제약(주),2020,330350,1
12371,위더스제약(주),2021,330350,1
12372,위즈코프(주),2011,038620,0
12373,위즈코프(주),2012,038620,0
12374,위즈코프(주),2013,038620,0
12375,위즈코프(주),2014,038620,0
12376,위즈코프(주),2015,038620,0
12377,위즈코프(주),2016,038620,0
12378,위즈코프(주),2017,038620,0
12379,위즈코프(주),2018,038620,0
12380,위즈코프(주),2019,038620,0
12381,위즈코프(주),2020,038620,0
12382,위즈코프(주),2021,038620,0
12383,유니셈(주),2011,036200,0
12384,유니셈(주),2012,036200,0
12385,유니셈(주),2013,036200,0
12386,유니셈(주),2014,036200,0
12387,유니셈(주),2015,036200,0
12388,유니셈(주),2016,036200,0
12389,유니셈(주),2017,036200,1
12390,유니셈(주),2018,036200,1
12391,유니셈(주),2019,036200,1
12392,유니셈(주),2020,036200,1
12393,유니셈(주),2021,036200,1
12394,유니온머티리얼(주),2011,047400,1
12395,유니온머티리얼(주),2012,047400,1
12396,유니온머티리얼(주),2013,047400,1
12397,유니온머티리얼(주),2014,047400,1
12398,유니온머티리얼(주),2015,047400,1
12399,유니온머티리얼(주),2016,047400,1
12400,유니온머티리얼(주),2017,047400,1
12401,유니온머티리얼(주),2018,047400,1
12402,유니온머티리얼(주),2019,047400,1
12403,유니온머티리얼(주),2020,047400,1
12404,유니온머티리얼(주),2021,047400,1
12405,유니온스틸(주),2011,003640,1
12406,유니온스틸(주),2012,003640,1
12407,유니온스틸(주),2013,003640,1
12408,유니퀘스트(주),2011,077500,0
12409,유니퀘스트(주),2012,077500,0
12410,유니퀘스트(주),2013,077500,0
12411,유니퀘스트(주),2014,077500,0
12412,유니퀘스트(주),2015,077500,0
12413,유니퀘스트(주),2016,077500,1
12414,유니퀘스트(주),2017,077500,1
12415,유니퀘스트(주),2018,077500,1
12416,유니퀘스트(주),2019,077500,1
12417,유니퀘스트(주),2020,077500,1
12418,유니퀘스트(주),2021,077500,1
12419,유성기업(주),2011,002920,1
12420,유성기업(주),2012,002920,1
12421,유성기업(주),2013,002920,1
12422,유성기업(주),2014,002920,1
12423,유성기업(주),2015,002920,1
12424,유성기업(주),2016,002920,1
12425,유성기업(주),2017,002920,1
12426,유성기업(주),2018,002920,1
12427,유성기업(주),2019,002920,1
12428,유성기업(주),2020,002920,1
12429,유성기업(주),2021,002920,1
12430,유아이엘(주),2011,049520,0
12431,유아이엘(주),2012,049520,0
12432,유아이엘(주),2013,049520,0
12433,유아이엘(주),2014,049520,1
12434,유아이엘(주),2015,049520,1
12435,유아이엘(주),2016,049520,1
12436,유아이엘(주),2017,049520,1
12437,유아이엘(주),2018,049520,1
12438,유아이엘(주),2019,049520,1
12439,유아이엘(주),2020,049520,0
12440,유아이엘(주),2021,049520,0
12441,유엔젤(주),2011,072130,1
12442,유엔젤(주),2012,072130,1
12443,유엔젤(주),2013,072130,1
12444,유엔젤(주),2014,072130,1
12445,유엔젤(주),2015,072130,1
12446,유엔젤(주),2016,072130,0
12447,유엔젤(주),2017,072130,0
12448,유엔젤(주),2018,072130,0
12449,유엔젤(주),2019,072130,0
12450,유엔젤(주),2020,072130,0
12451,유엔젤(주),2021,072130,0
12452,유진기업(주),2011,023410,0
12453,유진기업(주),2012,023410,0
12454,유진기업(주),2013,023410,0
12455,유진기업(주),2014,023410,1
12456,유진기업(주),2015,023410,1
12457,유진기업(주),2016,023410,1
12458,유진기업(주),2017,023410,1
12459,유진기업(주),2018,023410,1
12460,유진기업(주),2019,023410,1
12461,유진기업(주),2020,023410,1
12462,유진기업(주),2021,023410,1
12463,율촌화학(주),2011,008730,1
12464,율촌화학(주),2012,008730,1
12465,율촌화학(주),2013,008730,1
12466,율촌화학(주),2014,008730,1
12467,율촌화학(주),2015,008730,1
12468,율촌화학(주),2016,008730,1
12469,율촌화학(주),2017,008730,1
12470,율촌화학(주),2018,008730,1
12471,율촌화학(주),2019,008730,1
12472,율촌화학(주),2020,008730,1
12473,율촌화학(주),2021,008730,1
12474,이건산업(주),2011,008250,0
12475,이건산업(주),2012,008250,0
12476,이건산업(주),2013,008250,0
12477,이건산업(주),2014,008250,0
12478,이건산업(주),2015,008250,1
12479,이건산업(주),2016,008250,1
12480,이건산업(주),2017,008250,1
12481,이건산업(주),2018,008250,1
12482,이건산업(주),2019,008250,1
12483,이건산업(주),2020,008250,1
12484,이건산업(주),2021,008250,1
12485,이구산업(주),2011,025820,1
12486,이구산업(주),2012,025820,0
12487,이구산업(주),2013,025820,0
12488,이구산업(주),2014,025820,0
12489,이구산업(주),2015,025820,0
12490,이구산업(주),2016,025820,0
12491,이구산업(주),2017,025820,0
12492,이구산업(주),2018,025820,0
12493,이구산업(주),2019,025820,0
12494,이구산업(주),2020,025820,0
12495,이구산업(주),2021,025820,1
12496,이니텍(주),2011,053350,0
12497,이니텍(주),2012,053350,0
12498,이니텍(주),2013,053350,0
12499,이니텍(주),2014,053350,0
12500,이니텍(주),2015,053350,0
12501,이니텍(주),2016,053350,0
12502,이니텍(주),2017,053350,0
12503,이니텍(주),2018,053350,0
12504,이니텍(주),2019,053350,0
12505,이니텍(주),2020,053350,1
12506,이니텍(주),2021,053350,1
12507,이엘케이(주),2011,094190,1
12508,이엘케이(주),2012,094190,0
12509,이엘케이(주),2013,094190,0
12510,이엘케이(주),2014,094190,0
12511,이엘케이(주),2015,094190,0
12512,이엘케이(주),2016,094190,0
12513,이엘케이(주),2017,094190,0
12514,이엘케이(주),2018,094190,0
12515,이엠코리아(주),2011,095190,0
12516,이엠코리아(주),2012,095190,0
12517,이엠코리아(주),2013,095190,0
12518,이엠코리아(주),2014,095190,0
12519,이엠코리아(주),2015,095190,0
12520,이엠코리아(주),2016,095190,0
12521,이엠코리아(주),2017,095190,0
12522,이엠코리아(주),2018,095190,0
12523,이엠코리아(주),2019,095190,0
12524,이엠코리아(주),2020,095190,0
12525,이엠코리아(주),2021,095190,0
12526,이연제약(주),2011,102460,1
12527,이연제약(주),2012,102460,1
12528,이연제약(주),2013,102460,1
12529,이연제약(주),2014,102460,1
12530,이연제약(주),2015,102460,1
12531,이연제약(주),2016,102460,1
12532,이연제약(주),2017,102460,1
12533,이연제약(주),2018,102460,1
12534,이연제약(주),2019,102460,1
12535,이연제약(주),2020,102460,1
12536,이연제약(주),2021,102460,1
12537,이원컴포텍(주),2011,088290,1
12538,이원컴포텍(주),2012,088290,1
12539,이원컴포텍(주),2013,088290,0
12540,이원컴포텍(주),2014,088290,0
12541,이원컴포텍(주),2015,088290,0
12542,이원컴포텍(주),2016,088290,0
12543,이원컴포텍(주),2017,088290,0
12544,이원컴포텍(주),2018,088290,0
12545,이원컴포텍(주),2019,088290,0
12546,이원컴포텍(주),2020,088290,0
12547,이원컴포텍(주),2021,088290,0
12548,이지케어텍(주),2019,099750,1
12549,이지케어텍(주),2020,099750,1
12550,이지케어텍(주),2021,099750,1
12551,이화공영(주),2011,001840,0
12552,이화공영(주),2012,001840,0
12553,이화공영(주),2013,001840,0
12554,이화공영(주),2014,001840,0
12555,이화공영(주),2015,001840,0
12556,이화공영(주),2016,001840,1
12557,이화공영(주),2017,001840,1
12558,이화공영(주),2018,001840,1
12559,이화공영(주),2019,001840,1
12560,이화공영(주),2020,001840,1
12561,이화공영(주),2021,001840,0
12562,인베니아(주),2011,079950,0
12563,인베니아(주),2012,079950,0
12564,인베니아(주),2013,079950,0
12565,인베니아(주),2014,079950,0
12566,인베니아(주),2015,079950,0
12567,인베니아(주),2016,079950,0
12568,인베니아(주),2017,079950,0
12569,인베니아(주),2018,079950,0
12570,인베니아(주),2019,079950,0
12571,인베니아(주),2020,079950,0
12572,인베니아(주),2021,079950,0
12573,인지컨트롤스(주),2011,023800,1
12574,인지컨트롤스(주),2012,023800,1
12575,인지컨트롤스(주),2013,023800,1
12576,인지컨트롤스(주),2014,023800,1
12577,인지컨트롤스(주),2015,023800,1
12578,인지컨트롤스(주),2016,023800,1
12579,인지컨트롤스(주),2017,023800,1
12580,인지컨트롤스(주),2018,023800,1
12581,인지컨트롤스(주),2019,023800,1
12582,인지컨트롤스(주),2020,023800,1
12583,인지컨트롤스(주),2021,023800,1
12584,인천도시가스(주),2011,034590,1
12585,인천도시가스(주),2012,034590,1
12586,인천도시가스(주),2013,034590,1
12587,인천도시가스(주),2014,034590,1
12588,인천도시가스(주),2015,034590,1
12589,인천도시가스(주),2016,034590,1
12590,인천도시가스(주),2017,034590,1
12591,인천도시가스(주),2018,034590,1
12592,인천도시가스(주),2019,034590,1
12593,인천도시가스(주),2020,034590,1
12594,인천도시가스(주),2021,034590,1
12595,인크로스(주),2016,216050,0
12596,인크로스(주),2017,216050,0
12597,인크로스(주),2018,216050,0
12598,인크로스(주),2019,216050,0
12599,인크로스(주),2020,216050,0
12600,인크로스(주),2021,216050,0
12601,인탑스(주),2011,049070,1
12602,인탑스(주),2012,049070,1
12603,인탑스(주),2013,049070,1
12604,인탑스(주),2014,049070,1
12605,인탑스(주),2015,049070,1
12606,인탑스(주),2016,049070,1
12607,인탑스(주),2017,049070,1
12608,인탑스(주),2018,049070,1
12609,인탑스(주),2019,049070,1
12610,인탑스(주),2020,049070,1
12611,인탑스(주),2021,049070,1
12612,인터지스(주),2011,129260,1
12613,인터지스(주),2012,129260,1
12614,인터지스(주),2013,129260,1
12615,인터지스(주),2014,129260,1
12616,인터지스(주),2015,129260,1
12617,인터지스(주),2016,129260,1
12618,인터지스(주),2017,129260,1
12619,인터지스(주),2018,129260,0
12620,인터지스(주),2019,129260,0
12621,인터지스(주),2020,129260,0
12622,인터지스(주),2021,129260,0
12623,인포뱅크(주),2011,039290,1
12624,인포뱅크(주),2012,039290,1
12625,인포뱅크(주),2013,039290,0
12626,인포뱅크(주),2014,039290,0
12627,인포뱅크(주),2015,039290,0
12628,인포뱅크(주),2016,039290,0
12629,인포뱅크(주),2017,039290,0
12630,인포뱅크(주),2018,039290,1
12631,인포뱅크(주),2019,039290,1
12632,인포뱅크(주),2020,039290,1
12633,인포뱅크(주),2021,039290,1
12634,인화정공(주),2011,101930,1
12635,인화정공(주),2012,101930,1
12636,인화정공(주),2013,101930,1
12637,인화정공(주),2014,101930,1
12638,인화정공(주),2015,101930,1
12639,인화정공(주),2016,101930,1
12640,인화정공(주),2017,101930,1
12641,인화정공(주),2018,101930,0
12642,인화정공(주),2019,101930,0
12643,인화정공(주),2020,101930,0
12644,인화정공(주),2021,101930,0
12645,일동제약(주),2016,249420,1
12646,일동제약(주),2017,249420,1
12647,일동제약(주),2018,249420,1
12648,일동제약(주),2019,249420,0
12649,일동제약(주),2020,249420,0
12650,일동제약(주),2021,249420,0
12651,일동홀딩스(주),2011,000230,1
12652,일동홀딩스(주),2012,000230,1
12653,일동홀딩스(주),2013,000230,1
12654,일동홀딩스(주),2014,000230,1
12655,일동홀딩스(주),2015,000230,1
12656,일동홀딩스(주),2016,000230,1
12657,일동홀딩스(주),2017,000230,1
12658,일동홀딩스(주),2018,000230,1
12659,일동홀딩스(주),2019,000230,1
12660,일동홀딩스(주),2020,000230,1
12661,일동홀딩스(주),2021,000230,1
12662,일성건설(주),2011,013360,1
12663,일성건설(주),2012,013360,1
12664,일성건설(주),2013,013360,1
12665,일성건설(주),2014,013360,0
12666,일성건설(주),2015,013360,0
12667,일성건설(주),2016,013360,0
12668,일성건설(주),2017,013360,1
12669,일성건설(주),2018,013360,0
12670,일성건설(주),2019,013360,0
12671,일성건설(주),2020,013360,0
12672,일성건설(주),2021,013360,1
12673,일성신약(주),2011,003120,1
12674,일성신약(주),2012,003120,1
12675,일성신약(주),2013,003120,1
12676,일성신약(주),2014,003120,1
12677,일성신약(주),2015,003120,1
12678,일성신약(주),2016,003120,1
12679,일성신약(주),2017,003120,1
12680,일성신약(주),2018,003120,1
12681,일성신약(주),2019,003120,1
12682,일성신약(주),2020,003120,1
12683,일성신약(주),2021,003120,1
12684,일신방직(주),2011,003200,1
12685,일신방직(주),2012,003200,1
12686,일신방직(주),2013,003200,1
12687,일신방직(주),2014,003200,1
12688,일신방직(주),2015,003200,1
12689,일신방직(주),2016,003200,1
12690,일신방직(주),2017,003200,1
12691,일신방직(주),2018,003200,1
12692,일신방직(주),2019,003200,1
12693,일신방직(주),2020,003200,1
12694,일신방직(주),2021,003200,1
12695,일양약품(주),2011,007570,1
12696,일양약품(주),2012,007570,0
12697,일양약품(주),2013,007570,0
12698,일양약품(주),2014,007570,0
12699,일양약품(주),2015,007570,0
12700,일양약품(주),2016,007570,0
12701,일양약품(주),2017,007570,0
12702,일양약품(주),2018,007570,0
12703,일양약품(주),2019,007570,0
12704,일양약품(주),2020,007570,0
12705,일양약품(주),2021,007570,1
12706,일정실업(주),2011,008500,1
12707,일정실업(주),2012,008500,1
12708,일정실업(주),2013,008500,1
12709,일정실업(주),2014,008500,1
12710,일정실업(주),2015,008500,1
12711,일정실업(주),2016,008500,1
12712,일정실업(주),2017,008500,1
12713,일정실업(주),2018,008500,0
12714,일정실업(주),2019,008500,0
12715,일정실업(주),2020,008500,0
12716,일정실업(주),2021,008500,0
12717,일진다이아몬드(주),2011,081000,1
12718,일진다이아몬드(주),2012,081000,1
12719,일진다이아몬드(주),2013,081000,1
12720,일진다이아몬드(주),2014,081000,1
12721,일진다이아몬드(주),2015,081000,1
12722,일진다이아몬드(주),2016,081000,1
12723,일진다이아몬드(주),2017,081000,1
12724,일진다이아몬드(주),2018,081000,1
12725,일진다이아몬드(주),2019,081000,1
12726,일진다이아몬드(주),2020,081000,1
12727,일진다이아몬드(주),2021,081000,1
12728,일진디스플레이(주),2011,020760,1
12729,일진디스플레이(주),2012,020760,1
12730,일진디스플레이(주),2013,020760,1
12731,일진디스플레이(주),2014,020760,1
12732,일진디스플레이(주),2015,020760,0
12733,일진디스플레이(주),2016,020760,0
12734,일진디스플레이(주),2017,020760,0
12735,일진디스플레이(주),2018,020760,0
12736,일진디스플레이(주),2019,020760,0
12737,일진디스플레이(주),2020,020760,0
12738,일진디스플레이(주),2021,020760,0
12739,일진머티리얼즈(주),2011,020150,1
12740,일진머티리얼즈(주),2012,020150,0
12741,일진머티리얼즈(주),2013,020150,0
12742,일진머티리얼즈(주),2014,020150,0
12743,일진머티리얼즈(주),2015,020150,0
12744,일진머티리얼즈(주),2016,020150,0
12745,일진머티리얼즈(주),2017,020150,0
12746,일진머티리얼즈(주),2018,020150,0
12747,일진머티리얼즈(주),2019,020150,0
12748,일진머티리얼즈(주),2020,020150,0
12749,일진머티리얼즈(주),2021,020150,1
12750,일진전기(주),2011,103590,1
12751,일진전기(주),2012,103590,1
12752,일진전기(주),2013,103590,1
12753,일진전기(주),2014,103590,1
12754,일진전기(주),2015,103590,1
12755,일진전기(주),2016,103590,1
12756,일진전기(주),2017,103590,1
12757,일진전기(주),2018,103590,0
12758,일진전기(주),2019,103590,0
12759,일진전기(주),2020,103590,0
12760,일진전기(주),2021,103590,0
12761,일진홀딩스(주),2011,015860,1
